date,VV,VH,Orbit,Crop_Name,latitude,longitude
2021-10-28,-9.780474721161525,-17.47159230899173,DESCENDING,Ragi,12.74096,77.5790562
2021-04-07,-11.649208889127351,-18.429942076899,DESCENDING,Ragi,12.7489704,77.5761164
2021-04-19,-9.73186673091307,-22.462994787307387,DESCENDING,Ragi,12.7489704,77.5761164
2021-05-01,-9.295556672166136,-21.138027208384948,DESCENDING,Ragi,12.7489704,77.5761164
2021-05-13,-4.949190796086856,-12.94573274758685,DESCENDING,Ragi,12.7489704,77.5761164
2021-05-25,-12.250261000359941,-18.089041191306606,DESCENDING,Ragi,12.7489704,77.5761164
2021-06-06,-11.813733392661884,-14.84548683679111,DESCENDING,Ragi,12.7489704,77.5761164
2021-06-18,-2.4092199943957104,-16.908686698843272,DESCENDING,Ragi,12.7489704,77.5761164
2021-06-30,0.5415364516110013,-19.14648805550582,DESCENDING,Ragi,12.7489704,77.5761164
2021-07-12,-2.6530087936186657,-19.0518499385726,DESCENDING,Ragi,12.7489704,77.5761164
2021-07-24,-4.155287136062023,-19.2785045846004,DESCENDING,Ragi,12.7489704,77.5761164
2021-08-05,-11.537929135981349,-21.20627257956565,DESCENDING,Ragi,12.7489704,77.5761164
2021-08-17,-9.05088002636814,-21.379084570100527,DESCENDING,Ragi,12.7489704,77.5761164
2021-08-29,-7.3893247873774905,-17.947659539620012,DESCENDING,Ragi,12.7489704,77.5761164
2021-09-10,-8.750642985320916,-16.704623305386484,DESCENDING,Ragi,12.7489704,77.5761164
2021-09-22,-4.975930021821528,-17.912881114412738,DESCENDING,Ragi,12.7489704,77.5761164
2021-10-04,-10.533362973422836,-19.789406183064465,DESCENDING,Ragi,12.7489704,77.5761164
2021-10-16,-7.4910408731954945,-17.995050131145515,DESCENDING,Ragi,12.7489704,77.5761164
2021-10-28,-8.197372367219298,-16.3403842346684,DESCENDING,Ragi,12.7489704,77.5761164
2021-04-07,-7.142683227097519,-22.161143354428113,DESCENDING,Ragi,12.7490367,77.576445
2021-04-19,-7.307131542420483,-19.377340735873297,DESCENDING,Ragi,12.7490367,77.576445
2021-05-01,-9.35052195642782,-16.920289623216572,DESCENDING,Ragi,12.7490367,77.576445
2021-05-13,-7.235484440518702,-15.834503697035986,DESCENDING,Ragi,12.7490367,77.576445
2021-05-25,-11.163537156772655,-28.800276975611425,DESCENDING,Ragi,12.7490367,77.576445
2021-06-06,-9.622249933229812,-17.160253699166432,DESCENDING,Ragi,12.7490367,77.576445
2021-06-18,-9.969806580472616,-15.22656489151069,DESCENDING,Ragi,12.7490367,77.576445
2021-06-30,-9.752505866264416,-14.929983548336134,DESCENDING,Ragi,12.7490367,77.576445
2021-07-12,-9.026760605902002,-16.187244879973225,DESCENDING,Ragi,12.7490367,77.576445
2021-07-24,-9.042661021177254,-15.33069262933225,DESCENDING,Ragi,12.7490367,77.576445
2021-08-05,-9.558985498430005,-16.341598576508748,DESCENDING,Ragi,12.7490367,77.576445
2021-08-17,-7.767545175350271,-18.472937135371893,DESCENDING,Ragi,12.7490367,77.576445
2021-08-29,-7.670471010396868,-15.587850416653765,DESCENDING,Ragi,12.7490367,77.576445
2021-09-10,-11.578943534308774,-19.489309146048985,DESCENDING,Ragi,12.7490367,77.576445
2021-09-22,-7.646971585305637,-18.306008491747725,DESCENDING,Ragi,12.7490367,77.576445
2021-10-04,-5.881555283607852,-14.370650773895816,DESCENDING,Ragi,12.7490367,77.576445
2021-10-16,-8.777760375656667,-18.08594638839166,DESCENDING,Ragi,12.7490367,77.576445
2021-10-28,-11.61089257764273,-15.633186366758187,DESCENDING,Ragi,12.7490367,77.576445
2021-04-07,-7.925518638693088,-17.322374884650273,DESCENDING,Ragi,12.74162333,77.581475
2021-04-19,-11.727064423761767,-14.261733918094725,DESCENDING,Ragi,12.74162333,77.581475
2021-05-01,-11.649747238853605,-16.286471906413794,DESCENDING,Ragi,12.74162333,77.581475
2021-05-13,-9.732494039348374,-13.379377413442787,DESCENDING,Ragi,12.74162333,77.581475
2021-05-25,-9.194763341240778,-18.478903391851105,DESCENDING,Ragi,12.74162333,77.581475
2021-06-06,-6.837509961005055,-14.71587450197027,DESCENDING,Ragi,12.74162333,77.581475
2021-06-18,-12.725113527957879,-14.483051284447102,DESCENDING,Ragi,12.74162333,77.581475
2021-06-30,-6.282289130626392,-18.25782427716987,DESCENDING,Ragi,12.74162333,77.581475
2021-07-12,-6.95679799033206,-14.418432648789745,DESCENDING,Ragi,12.74162333,77.581475
2021-07-24,-7.8923220221307755,-15.342773794051078,DESCENDING,Ragi,12.74162333,77.581475
2021-08-05,-9.666408930589549,-17.260365173653266,DESCENDING,Ragi,12.74162333,77.581475
2021-08-17,-8.94467237161737,-17.652292600438987,DESCENDING,Ragi,12.74162333,77.581475
2021-08-29,-7.110890801324029,-17.072367359284417,DESCENDING,Ragi,12.74162333,77.581475
2021-09-10,-9.058841570934744,-12.155807033861006,DESCENDING,Ragi,12.74162333,77.581475
2021-09-22,-9.634000074259589,-14.468905498898202,DESCENDING,Ragi,12.74162333,77.581475
2021-10-04,-7.055292473653627,-12.389014369502691,DESCENDING,Ragi,12.74162333,77.581475
2021-10-16,-10.407748223456908,-13.76127126621986,DESCENDING,Ragi,12.74162333,77.581475
2021-10-28,-9.199398811543928,-10.418127327469914,DESCENDING,Ragi,12.74162333,77.581475
2021-04-07,-11.353454863417301,-19.02704774056739,DESCENDING,Ragi,12.7478981,77.5766487
2021-04-19,-11.627566578847453,-22.532020424422253,DESCENDING,Ragi,12.7478981,77.5766487
2021-05-01,-11.11872430745182,-17.622052438619736,DESCENDING,Ragi,12.7478981,77.5766487
2021-05-13,-7.704715336047751,-12.88086600700603,DESCENDING,Ragi,12.7478981,77.5766487
2021-05-25,-7.58606126540732,-18.898422360326567,DESCENDING,Ragi,12.7478981,77.5766487
2021-06-06,-6.588224843719463,-15.039714375689242,DESCENDING,Ragi,12.7478981,77.5766487
2021-06-18,-4.340568771166299,-19.985667576528797,DESCENDING,Ragi,12.7478981,77.5766487
2021-06-30,-4.149919836792391,-13.75897740410246,DESCENDING,Ragi,12.7478981,77.5766487
2021-07-12,-8.190390204873172,-21.248411725675528,DESCENDING,Ragi,12.7478981,77.5766487
2021-07-24,-7.6413853471355555,-13.493028016449646,DESCENDING,Ragi,12.7478981,77.5766487
2021-08-05,-10.044241338186623,-15.36180225639049,DESCENDING,Ragi,12.7478981,77.5766487
2021-08-17,-9.541129921326416,-17.330931969736053,DESCENDING,Ragi,12.7478981,77.5766487
2021-08-29,-3.9468178934134612,-16.462132003760487,DESCENDING,Ragi,12.7478981,77.5766487
2021-09-10,-10.018630169363782,-16.152728330346132,DESCENDING,Ragi,12.7478981,77.5766487
2021-09-22,-8.315480719184349,-18.8670810319037,DESCENDING,Ragi,12.7478981,77.5766487
2021-10-04,-3.4877080043637565,-14.24409944757796,DESCENDING,Ragi,12.7478981,77.5766487
2021-10-16,-5.869818690045243,-12.398894417291473,DESCENDING,Ragi,12.7478981,77.5766487
2021-10-28,-9.39462392957896,-16.91517245392004,DESCENDING,Ragi,12.7478981,77.5766487
2021-04-07,-11.353454863417301,-19.02704774056739,DESCENDING,Ragi,12.7478879,77.5766547
2021-04-19,-11.627566578847453,-22.532020424422253,DESCENDING,Ragi,12.7478879,77.5766547
2021-05-01,-11.11872430745182,-17.622052438619736,DESCENDING,Ragi,12.7478879,77.5766547
2021-05-13,-6.11498019971909,-14.881724627125703,DESCENDING,Ragi,12.7478879,77.5766547
2021-05-25,-7.58606126540732,-18.898422360326567,DESCENDING,Ragi,12.7478879,77.5766547
2021-06-06,-6.588224843719463,-15.039714375689242,DESCENDING,Ragi,12.7478879,77.5766547
2021-06-18,-4.340568771166299,-19.985667576528797,DESCENDING,Ragi,12.7478879,77.5766547
2021-06-30,-4.149919836792391,-13.75897740410246,DESCENDING,Ragi,12.7478879,77.5766547
2021-07-12,-9.134741387599727,-20.854074534086934,DESCENDING,Ragi,12.7478879,77.5766547
2021-07-24,-7.6413853471355555,-13.493028016449646,DESCENDING,Ragi,12.7478879,77.5766547
2021-08-05,-10.044241338186623,-15.36180225639049,DESCENDING,Ragi,12.7478879,77.5766547
2021-08-17,-9.541129921326416,-17.330931969736053,DESCENDING,Ragi,12.7478879,77.5766547
2021-08-29,-2.625201908307396,-14.218109448734278,DESCENDING,Ragi,12.7478879,77.5766547
2021-09-10,-10.018630169363782,-16.152728330346132,DESCENDING,Ragi,12.7478879,77.5766547
2021-09-22,-8.315480719184349,-18.8670810319037,DESCENDING,Ragi,12.7478879,77.5766547
2021-10-04,-3.4877080043637565,-14.24409944757796,DESCENDING,Ragi,12.7478879,77.5766547
2021-10-16,-5.869818690045243,-12.398894417291473,DESCENDING,Ragi,12.7478879,77.5766547
2021-10-28,-9.39462392957896,-16.91517245392004,DESCENDING,Ragi,12.7478879,77.5766547
2021-04-07,-10.980203309949006,-20.60568012912391,DESCENDING,Ragi,12.7425037,77.5814272
2021-04-19,-12.258703444150063,-16.744413495966974,DESCENDING,Ragi,12.7425037,77.5814272
2021-05-01,-10.920470465661767,-20.420892378627485,DESCENDING,Ragi,12.7425037,77.5814272
2021-05-13,-7.79741122122825,-15.596414951758156,DESCENDING,Ragi,12.7425037,77.5814272
2021-05-25,-8.857564403932377,-22.68311512297835,DESCENDING,Ragi,12.7425037,77.5814272
2021-06-06,-5.264421003436571,-19.295578338315927,DESCENDING,Ragi,12.7425037,77.5814272
2021-06-18,-4.723736165620788,-18.34296373579663,DESCENDING,Ragi,12.7425037,77.5814272
2021-06-30,-6.285491403513981,-17.8612791068054,DESCENDING,Ragi,12.7425037,77.5814272
2021-07-12,-6.680963771992204,-23.221880219699468,DESCENDING,Ragi,12.7425037,77.5814272
2021-07-24,-8.494616449892693,-19.072174735047064,DESCENDING,Ragi,12.7425037,77.5814272
2021-08-05,-10.303854488852073,-18.690678099749626,DESCENDING,Ragi,12.7425037,77.5814272
2021-08-17,-11.447159891079696,-22.263819414111982,DESCENDING,Ragi,12.7425037,77.5814272
2021-08-29,-10.281872436824909,-17.163963895441587,DESCENDING,Ragi,12.7425037,77.5814272
2021-09-10,-7.057506462215089,-13.055553784006939,DESCENDING,Ragi,12.7425037,77.5814272
2021-09-22,-8.266911699630219,-12.177925806230153,DESCENDING,Ragi,12.7425037,77.5814272
2021-10-04,-5.884251180043359,-17.080659252722803,DESCENDING,Ragi,12.7425037,77.5814272
2021-10-16,-7.837212498694086,-13.964818129454319,DESCENDING,Ragi,12.7425037,77.5814272
2021-10-28,-8.582813417469653,-14.297721796493065,DESCENDING,Ragi,12.7425037,77.5814272
2021-04-07,-11.20031645655019,-22.391211080501627,DESCENDING,Ragi,12.7425099,77.5814361
2021-04-19,-12.258703444150063,-16.744413495966974,DESCENDING,Ragi,12.7425099,77.5814361
2021-05-01,-10.920470465661767,-20.420892378627485,DESCENDING,Ragi,12.7425099,77.5814361
2021-05-13,-7.79741122122825,-15.596414951758156,DESCENDING,Ragi,12.7425099,77.5814361
2021-05-25,-6.409195929806489,-19.57872322044505,DESCENDING,Ragi,12.7425099,77.5814361
2021-06-06,-5.264421003436571,-19.295578338315927,DESCENDING,Ragi,12.7425099,77.5814361
2021-06-18,-4.723736165620788,-18.34296373579663,DESCENDING,Ragi,12.7425099,77.5814361
2021-06-30,-6.285491403513981,-17.8612791068054,DESCENDING,Ragi,12.7425099,77.5814361
2021-07-12,-6.680963771992204,-23.221880219699468,DESCENDING,Ragi,12.7425099,77.5814361
2021-07-24,-8.494616449892693,-19.072174735047064,DESCENDING,Ragi,12.7425099,77.5814361
2021-08-05,-10.303854488852073,-18.690678099749626,DESCENDING,Ragi,12.7425099,77.5814361
2021-08-17,-11.894265216068371,-23.67861442491332,DESCENDING,Ragi,12.7425099,77.5814361
2021-08-29,-10.281872436824909,-17.163963895441587,DESCENDING,Ragi,12.7425099,77.5814361
2021-09-10,-7.057506462215089,-13.055553784006939,DESCENDING,Ragi,12.7425099,77.5814361
2021-09-22,-8.266911699630219,-12.177925806230153,DESCENDING,Ragi,12.7425099,77.5814361
2021-10-04,-5.884251180043359,-17.080659252722803,DESCENDING,Ragi,12.7425099,77.5814361
2021-10-16,-8.379133323378891,-14.095577982637284,DESCENDING,Ragi,12.7425099,77.5814361
2021-10-28,-8.582813417469653,-14.297721796493065,DESCENDING,Ragi,12.7425099,77.5814361
2021-04-07,-13.013338673139828,-15.029763975917978,DESCENDING,Ragi,12.7434498,77.5800039
2021-04-19,-13.089198881654502,-21.522546110183814,DESCENDING,Ragi,12.7434498,77.5800039
2021-05-01,-9.885421656874337,-14.1535974169106,DESCENDING,Ragi,12.7434498,77.5800039
2021-05-13,-6.847890097354892,-12.251623415901385,DESCENDING,Ragi,12.7434498,77.5800039
2021-05-25,-10.568217853841555,-16.79865444044769,DESCENDING,Ragi,12.7434498,77.5800039
2021-06-06,-4.559596249332633,-16.06130184670089,DESCENDING,Ragi,12.7434498,77.5800039
2021-06-18,-6.0256327307960165,-20.480262450607345,DESCENDING,Ragi,12.7434498,77.5800039
2021-06-30,-6.331251330551757,-17.357357622555288,DESCENDING,Ragi,12.7434498,77.5800039
2021-07-12,-7.598697908624605,-13.558760598991835,DESCENDING,Ragi,12.7434498,77.5800039
2021-07-24,-8.904394950449571,-14.415180581711306,DESCENDING,Ragi,12.7434498,77.5800039
2021-08-05,-9.016592989197765,-25.42867760973346,DESCENDING,Ragi,12.7434498,77.5800039
2021-08-17,-9.273592127365946,-17.08106156143216,DESCENDING,Ragi,12.7434498,77.5800039
2021-08-29,-8.499153426631153,-17.225208233459888,DESCENDING,Ragi,12.7434498,77.5800039
2021-09-10,-10.223188075351315,-16.851127466542483,DESCENDING,Ragi,12.7434498,77.5800039
2021-09-22,-7.358763761448809,-15.490937042345882,DESCENDING,Ragi,12.7434498,77.5800039
2021-10-04,-8.131599095693966,-15.484107785054121,DESCENDING,Ragi,12.7434498,77.5800039
2021-10-16,-6.72852425719242,-12.156661606219508,DESCENDING,Ragi,12.7434498,77.5800039
2021-10-28,-5.498896068106445,-19.3167236729881,DESCENDING,Ragi,12.7434498,77.5800039
2021-04-07,-13.013338673139828,-15.029763975917978,DESCENDING,Ragi,12.7434499,77.5800034
2021-04-19,-13.089198881654502,-21.522546110183814,DESCENDING,Ragi,12.7434499,77.5800034
2021-05-01,-9.885421656874337,-14.1535974169106,DESCENDING,Ragi,12.7434499,77.5800034
2021-05-13,-6.847890097354892,-12.251623415901385,DESCENDING,Ragi,12.7434499,77.5800034
2021-05-25,-10.568217853841555,-16.79865444044769,DESCENDING,Ragi,12.7434499,77.5800034
2021-06-06,-4.559596249332633,-16.06130184670089,DESCENDING,Ragi,12.7434499,77.5800034
2021-06-18,-6.0256327307960165,-20.480262450607345,DESCENDING,Ragi,12.7434499,77.5800034
2021-06-30,-6.331251330551757,-17.357357622555288,DESCENDING,Ragi,12.7434499,77.5800034
2021-07-12,-7.598697908624605,-13.558760598991835,DESCENDING,Ragi,12.7434499,77.5800034
2021-07-24,-8.904394950449571,-14.415180581711306,DESCENDING,Ragi,12.7434499,77.5800034
2021-08-05,-9.016592989197765,-25.42867760973346,DESCENDING,Ragi,12.7434499,77.5800034
2021-08-17,-9.273592127365946,-17.08106156143216,DESCENDING,Ragi,12.7434499,77.5800034
2021-08-29,-8.499153426631153,-17.225208233459888,DESCENDING,Ragi,12.7434499,77.5800034
2021-09-10,-10.223188075351315,-16.851127466542483,DESCENDING,Ragi,12.7434499,77.5800034
2021-09-22,-7.358763761448809,-15.490937042345882,DESCENDING,Ragi,12.7434499,77.5800034
2021-10-04,-8.131599095693966,-15.484107785054121,DESCENDING,Ragi,12.7434499,77.5800034
2021-10-16,-6.72852425719242,-12.156661606219508,DESCENDING,Ragi,12.7434499,77.5800034
2021-10-28,-5.498896068106445,-19.3167236729881,DESCENDING,Ragi,12.7434499,77.5800034
2021-04-07,-9.187820338884015,-16.80242605588888,DESCENDING,Ragi,12.7455148,77.5757399
2021-04-19,-8.086278027004584,-14.853228076578942,DESCENDING,Ragi,12.7455148,77.5757399
2021-05-01,-9.955891407246426,-14.70870128484406,DESCENDING,Ragi,12.7455148,77.5757399
2021-05-13,-6.501046632900329,-17.41636671200261,DESCENDING,Ragi,12.7455148,77.5757399
2021-05-25,-9.903898726855981,-16.530604417337045,DESCENDING,Ragi,12.7455148,77.5757399
2021-06-06,-7.886754232960536,-14.01227408522185,DESCENDING,Ragi,12.7455148,77.5757399
2021-06-18,-9.12829333079009,-16.524141740411245,DESCENDING,Ragi,12.7455148,77.5757399
2021-06-30,-7.502421865943445,-14.370514013247321,DESCENDING,Ragi,12.7455148,77.5757399
2021-07-12,-5.618812080369856,-16.38724347772667,DESCENDING,Ragi,12.7455148,77.5757399
2021-07-24,-7.066909915741867,-16.28172314076792,DESCENDING,Ragi,12.7455148,77.5757399
2021-08-05,-4.928598418782802,-12.456453096492663,DESCENDING,Ragi,12.7455148,77.5757399
2021-08-17,-10.930858358954064,-19.49647786037424,DESCENDING,Ragi,12.7455148,77.5757399
2021-08-29,-8.808101339291932,-10.534152197509908,DESCENDING,Ragi,12.7455148,77.5757399
2021-09-10,-9.458388825305216,-16.878665268078695,DESCENDING,Ragi,12.7455148,77.5757399
2021-09-22,-8.916420295763732,-13.860677772304195,DESCENDING,Ragi,12.7455148,77.5757399
2021-10-04,-5.066861352603375,-12.972759695905962,DESCENDING,Ragi,12.7455148,77.5757399
2021-10-16,-12.519467840012835,-14.323434858163726,DESCENDING,Ragi,12.7455148,77.5757399
2021-10-28,-7.77723242727901,-13.473792584784368,DESCENDING,Ragi,12.7455148,77.5757399
2021-04-07,-16.485743895895435,-21.871130500877626,DESCENDING,Ragi,12.7431123,77.5816396
2021-04-19,-15.647475417510439,-24.269968489339036,DESCENDING,Ragi,12.7431123,77.5816396
2021-05-01,-13.867785396040704,-18.249886201911384,DESCENDING,Ragi,12.7431123,77.5816396
2021-05-13,-9.310147373786672,-17.9375884507799,DESCENDING,Ragi,12.7431123,77.5816396
2021-05-25,-5.966300167072608,-19.84904021453209,DESCENDING,Ragi,12.7431123,77.5816396
2021-06-06,-2.7097696761652363,-19.674679894715393,DESCENDING,Ragi,12.7431123,77.5816396
2021-06-18,-7.482963888328894,-22.08507147050745,DESCENDING,Ragi,12.7431123,77.5816396
2021-06-30,-7.160603456891023,-12.740479610529361,DESCENDING,Ragi,12.7431123,77.5816396
2021-07-12,-13.372690742395022,-24.456212156427245,DESCENDING,Ragi,12.7431123,77.5816396
2021-07-24,-9.023947806657324,-20.233127423280678,DESCENDING,Ragi,12.7431123,77.5816396
2021-08-05,-14.427269805159778,-20.956560316810922,DESCENDING,Ragi,12.7431123,77.5816396
2021-08-17,-10.833459347048018,-24.051154060335953,DESCENDING,Ragi,12.7431123,77.5816396
2021-08-29,-12.67416110535227,-19.150442590336297,DESCENDING,Ragi,12.7431123,77.5816396
2021-09-10,-12.402832200815727,-15.40246962369175,DESCENDING,Ragi,12.7431123,77.5816396
2021-09-22,-9.0622983624172,-16.719244209906762,DESCENDING,Ragi,12.7431123,77.5816396
2021-10-04,-11.759016954219561,-19.2707368249935,DESCENDING,Ragi,12.7431123,77.5816396
2021-10-16,-12.207586305854596,-15.144232255983681,DESCENDING,Ragi,12.7431123,77.5816396
2021-10-28,-8.193176087897342,-15.97893369134075,DESCENDING,Ragi,12.7431123,77.5816396
2021-04-07,-9.696465182728943,-16.2588874433805,DESCENDING,Ragi,12.7428083,77.5788667
2021-04-19,-8.571518654730191,-18.679836899735623,DESCENDING,Ragi,12.7428083,77.5788667
2021-05-01,-7.147756394430821,-17.519958005689496,DESCENDING,Ragi,12.7428083,77.5788667
2021-05-13,-7.997544289685001,-12.90445498693584,DESCENDING,Ragi,12.7428083,77.5788667
2021-05-25,-6.038902789582554,-15.382382766681253,DESCENDING,Ragi,12.7428083,77.5788667
2021-06-06,-6.9558680902527295,-12.31549669584599,DESCENDING,Ragi,12.7428083,77.5788667
2021-06-18,-8.564887196158026,-13.695005947803299,DESCENDING,Ragi,12.7428083,77.5788667
2021-06-30,-7.068180514957466,-15.101749548809169,DESCENDING,Ragi,12.7428083,77.5788667
2021-07-12,-8.131077649421336,-12.756604936760096,DESCENDING,Ragi,12.7428083,77.5788667
2021-07-24,-7.852591830660007,-12.560593257447357,DESCENDING,Ragi,12.7428083,77.5788667
2021-08-05,-8.88132494273463,-15.53807742859785,DESCENDING,Ragi,12.7428083,77.5788667
2021-08-17,-4.475095496974857,-10.136336775841418,DESCENDING,Ragi,12.7428083,77.5788667
2021-08-29,-6.249030915616542,-13.410058447931487,DESCENDING,Ragi,12.7428083,77.5788667
2021-09-10,-7.935805350118642,-11.739429593002344,DESCENDING,Ragi,12.7428083,77.5788667
2021-09-22,-9.56020293002714,-15.741650860364832,DESCENDING,Ragi,12.7428083,77.5788667
2021-10-04,-8.34856487057021,-16.95131795167907,DESCENDING,Ragi,12.7428083,77.5788667
2021-10-16,-7.176045405984526,-15.30290534122549,DESCENDING,Ragi,12.7428083,77.5788667
2021-10-28,-8.825108122017943,-17.51993332809841,DESCENDING,Ragi,12.7428083,77.5788667
2021-04-07,-9.187820338884015,-16.80242605588888,DESCENDING,Ragi,12.7455703,77.5756729
2021-04-19,-8.857336571812667,-15.75652932734241,DESCENDING,Ragi,12.7455703,77.5756729
2021-05-01,-11.771055643939414,-15.141851833068314,DESCENDING,Ragi,12.7455703,77.5756729
2021-05-13,-8.769964124420515,-17.736650299065715,DESCENDING,Ragi,12.7455703,77.5756729
2021-05-25,-8.95370178129457,-18.52622959482884,DESCENDING,Ragi,12.7455703,77.5756729
2021-06-06,-6.235160366023354,-15.20529336372797,DESCENDING,Ragi,12.7455703,77.5756729
2021-06-18,-10.415249211070313,-18.54871530215268,DESCENDING,Ragi,12.7455703,77.5756729
2021-06-30,-9.478898157229652,-14.096364470760566,DESCENDING,Ragi,12.7455703,77.5756729
2021-07-12,-8.492501577273417,-15.220603166335401,DESCENDING,Ragi,12.7455703,77.5756729
2021-07-24,-8.565688074103129,-14.270609219213233,DESCENDING,Ragi,12.7455703,77.5756729
2021-08-05,-4.928598418782802,-12.456453096492663,DESCENDING,Ragi,12.7455703,77.5756729
