Latitude,Longitude,DN,Crop_Name,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14,NDVI_15,NDVI_16,NDVI_17,NDVI_18,NDVI_19,NDVI_20,NDVI_21,NDVI_22,NDVI_23,NDVI_24,NDVI_25,NDVI_26,NDVI_27,NDVI_28,NDVI_29,NDVI_30,NDVI_31,NDVI_32,NDVI_33,NDVI_34,NDVI_35,NDVI_36,NDVI_37,Height,height_numeric,Duration,duration_numeric,Predicted_height,Correct
19.36563,83.58467,36,Rice,-9.140773162,-9.013176239,-12.05320082,-10.23290849,-8.364246912,-10.40580519,-12.45633632,-8.798778888,-11.47713023,-9.880249668,-14.90767437,-9.843495814,-10.92745746,-14.07313863,-8.755738426,-17.93779826,-16.91402159,-13.25515,-14.38632709,-18.65189973,-15.91140987,-16.42307681,-19.30401847,-14.89123391,-14.22406057,-16.99748544,-18.10207134,-17.91711144,-20.45701067,-17.474274,0.205353066,0.253738195,0.164214119,0.315875649,0.193277359,0.297493964,0.352377981,0.352363199,0.432792664,0.151266381,0.226174116,0.204642698,0.162436813,0.276433051,0.000223504,0.076292403,0.005621515,0.213665619,0.204399124,0.249227509,0.147445872,0.316589266,-0.021336967,0.060898259,-0.016011758,0.162538186,0.309599131,0.118825287,0.211299509,0.154710189,0.226844653,0.217419147,0.110964783,0.123500116,0.24787733,0.042742684,0.445624471,Short,1,Medium,2,2,False
19.38576,82.98163,36,Rice,-9.049641309,-13.14029872,-10.28497236,-5.439172912,-7.022680004,-8.637855606,-10.43212481,-9.563888296,-10.2076742,-7.386519527,-5.427217461,-6.569470146,-3.184046295,-3.07644246,-0.282805048,-11.53276361,-14.35926262,-17.92750904,-15.41789359,-16.78152789,-21.2666112,-18.96915049,-14.96177876,-17.73702885,-17.75156893,-17.55373426,-16.52646855,-19.54912852,-15.37596687,-13.90133701,0.215909094,0.237043247,0.285690576,0.287234038,0.26395759,0.328227609,0.294999987,0.344551027,0.287596226,0.33426398,0.021729151,0.221565217,0.191415787,-0.007402143,-0.044654615,0.003456411,0.046721313,0.386993766,0.008544525,0.047630485,0.073436365,0.338445753,-0.039001562,-0.039653931,-0.021521997,0.369773209,-0.002105875,-0.036280137,0.186697781,-0.000780987,0.080887705,0.00136207,-0.013175913,0.225297764,0.182525843,0.000940177,0.508293271,Short,1,Medium,2,2,False
19.38606,82.98184,36,Rice,-8.102172608,-10.09320725,-11.74746054,-10.52026423,-8.935268678,-7.887937492,-8.717540384,-10.19360416,-6.889882832,-8.152265705,-7.712797335,-8.713743517,-8.522532271,-10.26459387,-8.875063551,-17.55515118,-16.38870661,-19.50569735,-15.96700305,-18.25030602,-16.13232913,-18.21543938,-18.63519877,-16.47684388,-14.00998594,-15.25135393,-14.71218466,-12.00435978,-14.81607371,-12.92846491,0.136780351,0.133433282,0.165795371,0.157254204,0.181713402,0.227520928,0.225444317,0.255295426,0.248289734,0.312096894,0.020791927,0.245502427,0.20826447,-0.009689116,-0.048389997,0.003913469,0.036532003,0.214410096,0.012206391,0.044889387,0.055982433,0.237875283,-0.040732436,-0.041862521,-0.033301618,0.358058721,0.004487551,-0.03847475,0.221108884,-0.006638147,0.123830639,-0.002718912,-0.018314572,0.215851605,0.187719271,0.002961288,0.515342236,Short,1,Medium,2,2,False
19.41192,83.0286,36,Rice,-11.64223624,-11.72869589,-7.668069036,-2.41626273,-4.832981097,-2.47899098,-2.672816671,-4.935135023,-3.744109059,-4.568170551,-3.703582194,-3.019338381,-3.436510021,-3.120078469,-1.423359489,-23.98249668,-23.73768213,-25.01158633,-18.53647673,-27.24122242,-17.28949494,-16.33683129,-19.2081447,-17.7313694,-17.3630408,-15.33166139,-15.1649874,-12.57276791,-17.66912153,-17.66909552,0.121437967,0.108325876,0.16539669,0.174392939,0.19796586,0.192878336,0.205197126,0.231412634,0.265461475,0.275825351,0.028961385,0.309037179,0.176676676,-0.008761478,-0.035780028,0.010241704,0.029801618,0.012475102,0.000947082,0.013356613,0.454959363,0.287995279,-0.042283297,-0.040568169,-0.010018745,0.304911315,-0.027220346,-0.035138346,0.273871422,0.113018997,0.014375129,0.021604026,-0.010340713,0.136491746,0.185698688,0.001699777,0.076495133,Short,1,Medium,2,2,False
19.41778,83.02367,15,Potato,-11.57486721,-12.36048283,-9.975328981,-8.236628335,-11.30077293,-10.96093764,-11.91509419,-13.97564915,-9.496625973,-10.32988665,-11.72784082,-12.93737072,-9.574064581,-10.32141711,-10.01348738,-16.94480846,-16.08790975,-17.57657174,-19.8396369,-15.67525927,-23.27611244,-18.26045465,-17.0462965,-16.00211428,-16.44152848,-17.75582731,-14.44853587,-16.85080388,-15.09140927,-15.90137875,0.190247253,0.183701187,0.224584907,0.230153441,0.229315773,0.249602541,0.299367309,0.257954895,0.401654989,0.358974367,0.027326999,0.303294837,0.302605987,-0.014542227,-0.036918897,0.007096358,0.034434292,0.02163323,0.000297212,0.0067198,0.165987194,0.495696217,-0.041700128,-0.041141897,-0.018257206,0.476675361,0.010648596,-0.037160609,0.073682144,0.035946731,0.032796402,0.01760136,-0.010549914,0.05805761,0.206897035,0.004611226,0.510971785,Short,1,Medium,2,2,False
19.4184,83.0204,36,Rice,-13.46378879,-16.03473521,-17.18854388,-10.08741678,-10.39807932,-15.54590897,-10.87864227,-10.06338482,-9.124259919,-9.320823504,-11.79322243,-8.774965643,-8.933298046,-9.612809021,-9.140730683,-18.48727514,-18.62527095,-20.5937711,-20.1771181,-19.07881633,-15.15667349,-14.61538697,-15.7493193,-12.43219966,-16.4045696,-14.46923057,-13.68574773,-16.87695768,-11.30957738,-16.6219957,0.189172938,0.179723501,0.182681561,0.19576399,0.197905183,0.211802512,0.212722495,0.236322612,0.288372099,0.302897751,0.030186471,0.279337078,0.241839767,-0.010502251,-0.031927746,0.017667031,0.037024099,0.030802788,-0.002629473,-0.00295858,0.269434273,0.477994442,-0.043592636,-0.037918452,-0.012286689,0.394119829,0.166332662,-0.033777934,0.098113604,0.057720359,0.034626041,0.018843481,-0.00875749,0.139207512,0.197083086,0.001216223,0.086635187,Short,1,Medium,2,2,False
19.43919,83.37226,36,Rice,-10.38601366,-11.2602911,-12.26206912,-14.99753341,-13.48045694,-7.050554166,-8.963117483,-7.159822704,-9.624034465,-4.534462345,-5.715969526,-8.024214479,-11.34347375,-9.754370428,-8.458208467,-19.35450114,-23.39178508,-21.91891504,-22.3511023,-18.94484843,-20.93409611,-15.63315411,-9.392945267,-14.7473791,-15.87315358,-14.50230576,-13.73751964,-13.97914457,-17.61513263,-12.22979235,0.136662424,0.158674955,0.144955873,0.183756754,0.113493524,0.182358578,0.163028315,0.207910076,0.22679922,0.17805028,0.091581114,0.217529699,0.075098477,0.037655458,-0.018720262,0.040507227,0.012006674,0.260750145,0.15313369,0.216016978,0.045652218,0.160332218,-0.021230651,0.029109735,-0.026014451,0.161540374,0.246715203,0.156339318,0.202005655,0.148226023,0.18137975,0.172145396,0.050692208,0.062795274,0.305238187,0.241350055,0.557511389,Short,1,Medium,2,2,False
19.43994,83.10256,36,Rice,-4.930328415,-3.789206644,-8.87494318,-8.507858362,-3.733193849,-6.760499663,-14.23794954,-14.65113046,-17.5217027,-8.640962399,-7.117343924,-4.640781341,-6.829861493,-7.098048749,-8.180260791,-26.98894254,-17.85104904,-14.37541353,-13.27042678,-12.37120322,-21.26053002,-27.51336123,-24.98602537,-23.53061462,-26.01905886,-27.27591094,-19.63026887,-15.26800471,-18.55355558,-15.73998588,0.280215561,0.261008799,0.215114102,0.274199754,0.252947897,0.301709116,0.326470584,0.363011211,0.319683909,0.319360554,0.036919039,0.138150498,0.068769164,-0.000992917,-0.019725509,0.005223963,0.048965376,-0.002398401,-0.003236627,-0.00422275,0.116247758,0.18618457,-0.037190367,-0.038163684,-0.004318806,0.316546768,0.120145798,-0.020316301,0.190742925,0.00431129,0.036189508,-0.002090398,-0.007217983,0.264009237,0.152529389,-0.001169591,0.321225882,Short,1,Medium,2,2,False
19.44442,83.59944,36,Rice,-14.88213688,-12.31443993,-15.88952336,-10.56926465,-9.846955813,-6.428879816,-8.547695145,-6.313920633,-6.402581201,-8.98525716,-8.462924676,-8.871170916,-7.15914538,-4.091412179,-9.028603874,-23.77149984,-16.79737307,-18.91345052,-22.47445067,-19.51252767,-13.55317023,-17.97385557,-11.99439587,-16.71284625,-16.5095859,-14.33305461,-11.52523277,-13.81690644,-15.23572838,-16.72785133,0.199811786,0.195963472,0.156446189,0.220707163,0.159509555,0.223206028,0.283881932,0.255204797,0.310430706,0.295649648,0.13851504,0.328638971,0.154188544,0.238312036,-0.010641732,0.077450484,0.049930107,0.180248588,0.194593593,0.219608814,0.18425642,0.171391696,-0.015844295,0.04335615,-0.007605314,0.213113248,0.271288037,0.227616727,0.124451429,0.12070258,0.036466721,0.116480239,0.032294482,0.155228034,0.319477499,0.019990144,0.084504679,Short,1,Medium,2,2,False
19.44529,83.09701,36,Rice,-7.038899174,-3.319448473,-4.892777777,-5.252912149,-6.435473233,-7.644432453,-7.731691636,-8.418147648,-10.74778369,-7.781697981,-4.649053223,-3.086054878,-1.459823998,-2.999017987,-1.465740832,-12.28714174,-10.97796753,-15.04574242,-17.50096854,-16.32825911,-15.44199943,-12.25293136,-14.53060957,-14.2597661,-18.95922415,-18.37703591,-17.4554738,-14.87761515,-15.5783429,-13.22871423,0.301304042,0.31762296,0.239638284,0.350961536,0.320687175,0.325221956,0.340774328,0.441255003,0.410874039,0.538109243,0.039800037,0.335754365,0.336871058,0.002797409,-0.012048192,-0.005334241,0.064158119,0.01378222,0.013829903,-0.016226415,0.064072952,0.381611794,-0.035023738,-0.037801065,0.048763894,0.415634334,0.051684927,-0.021880997,0.271211386,-0.00226691,0.346034229,0.006463635,-0.007229911,0.156543061,0.114009552,-0.000746587,0.059569616,Short,1,Medium,2,2,False
19.44536,83.09739,36,Rice,-5.289943038,-3.411152918,-5.319158356,-6.631566638,-4.879270518,-9.160094261,-7.780452862,-16.13385264,-9.584576162,-7.287454314,-7.978081135,-5.941654634,-6.091382307,-6.393911105,-6.115591081,-21.72057691,-13.65677493,-22.05340498,-17.33967824,-17.79971358,-20.68372474,-13.37074715,-23.94887651,-26.4265338,-21.93298586,-26.86981649,-23.41965118,-24.92945346,-21.94100032,-17.09895651,0.224800006,0.238095239,0.195402294,0.258775502,0.234355822,0.235911384,0.276612908,0.29138276,0.292753637,0.269288957,0.038296245,0.139847443,0.076558426,-0.000526276,-0.012793778,-0.00376722,0.093350947,0.008601087,0.013276974,-0.006375169,0.076774269,0.143644229,-0.036940578,-0.035958622,0.040128045,0.236549169,0.038504522,-0.023088764,0.230734259,-0.001653368,0.228520811,0.029780651,-0.008192771,0.12789768,0.115600184,-0.001705575,0.059372917,Short,1,Medium,2,2,False
19.49321,83.06969,36,Rice,-7.123232684,-11.2701429,-9.278886965,-10.75973605,-10.61815975,-8.426962759,-12.11896612,-13.08044152,-9.011596179,-12.19750386,-8.635088473,-7.236097407,-9.469804701,-5.366268076,-1.414175564,-13.43187598,-16.61818516,-18.29503674,-25.67939638,-17.31964613,-22.77711264,-22.17099621,-20.47587263,-17.97333913,-18.99296634,-17.72810805,-18.26968195,-18.13038175,-16.93825474,-18.12230369,0.181599721,0.163216561,0.184,0.155329943,0.18593955,0.143986821,0.166828632,0.161635458,0.171830982,0.167713866,0.041831098,0.126258716,0.100942127,-0.01087652,-0.016817018,0.000422476,0.079457581,0.06816116,-0.03862593,0.041033436,0.030921053,0.205298007,-0.038489092,-0.046997827,-0.013048797,0.279788166,0.18863906,-0.026374022,0.050909758,-0.005544432,0.178956091,-0.015532941,-0.009110508,0.026182374,0.301820517,-0.00111839,0.497623891,Short,1,Medium,2,2,False
19.50411,83.06051,9,Maize,-8.9502142,-9.840114355,-8.257635255,-12.70139492,-8.570643126,-10.32865725,-9.60246872,-8.137529637,-7.804940385,-5.35930458,-9.648207685,-6.027203523,-7.061535807,-7.476515198,-10.14054053,-19.23610208,-18.09032455,-16.87466618,-22.68529772,-18.64703811,-18.35789525,-16.93997262,-15.00492529,-16.23192207,-15.14940791,-14.07496246,-17.10455747,-15.79912196,-14.56949632,-14.86814256,0.199319541,0.181818187,0.194166899,0.168259487,0.184357539,0.1695586,0.204805806,0.18553929,0.191413239,0.193675891,0.040545736,0.20409292,0.154676259,-0.010454963,-0.012679918,-0.001813237,0.075254239,0.269800395,-0.006265443,0.062847368,0.032004904,0.003274021,-0.037032265,-0.048769575,-0.013668103,0.220845476,0.277148157,-0.027381081,0.230649427,0.01438849,0.180941418,-0.022079486,-0.006805555,0.196922511,0.45096904,-0.000814907,0.6039415,Medium,2,Medium,2,1,False
19.50678,83.075,36,Rice,-11.40137452,-9.576957647,-9.88406137,-11.22750492,-10.69875527,-9.855810228,-7.347693224,-8.813140596,-8.454766255,-9.07572023,-9.419051175,-10.10023839,-8.234716434,-10.55259393,-10.26165141,-14.70762879,-16.55961795,-16.12633589,-14.2362229,-14.13556802,-15.85417722,-16.1316074,-17.79997727,-15.82148299,-15.72129713,-12.31478342,-13.29178225,-14.04958251,-12.13256903,-14.81094518,0.262714624,0.28434065,0.223759159,0.292035401,0.263487101,0.320050597,0.311967283,0.387302667,0.419573307,0.522988498,0.040883318,0.364896059,0.331927955,-0.008840865,-0.013113271,-0.000429422,0.164039493,0.472720027,-0.010240145,0.006058956,0.029603383,0.058530312,-0.043648046,-0.047559593,-0.013664936,0.152831659,0.188744366,-0.021349374,0.504563212,-0.008248423,0.053422961,-0.003125362,-0.005202475,0.068083137,0.406716406,-0.001515808,0.018750375,Short,1,Medium,2,2,False
19.50944,83.07552,36,Rice,-11.24361802,-7.567028066,-5.633245322,-6.674232155,-3.316743949,-7.766393876,-5.788829849,-2.789879089,-8.302595468,-10.37656835,-3.632925785,-1.05536021,-2.003135825,-3.960405726,-7.678480374,-25.95712935,-33.55308738,-23.89796009,-17.93449284,-16.65425551,-21.76890586,-16.48461172,-15.41888172,-13.65313176,-15.46510703,-16.516419,-18.64196743,-19.50067034,-17.05765675,-16.36162769,0.133943424,0.149279043,0.251966208,0.179838717,0.178314269,0.187658489,0.209005952,0.254477292,0.274127781,0.288950533,0.039960138,0.225534901,0.168980882,-0.004158226,-0.013293944,-0.000372024,0.097419694,0.155494124,-0.008247337,0.012650058,0.051300932,0.089623138,-0.040603753,-0.042724457,-0.016462054,0.061692968,0.130924761,-0.029633228,0.320559293,-0.009637448,0.050917469,0.000341647,-0.004291242,0.037025798,0.318831563,-0.001791434,0.042371891,Short,1,Medium,2,2,False
19.57015,83.52776,36,Rice,-16.53611763,-12.62217143,-14.21495525,-14.68833993,-17.17008321,-12.7501962,-12.81889355,-11.37521832,-13.2725958,-12.06531159,-10.32074469,-8.754654926,-14.43674599,-12.9313386,-10.6613756,-23.29719728,-22.09932074,-20.94111865,-21.84441364,-21.69514053,-16.852589,-16.6915791,-15.10533108,-14.25825805,-17.90678913,-13.88778568,-14.11211546,-14.60381821,-16.30672508,-13.62595079,0.157571733,0.182637528,0.100830093,0.196405604,0.111277826,0.194258615,0.176488951,0.248537406,0.347920209,0.363540649,0.185658947,0.214046597,0.14873445,0.176636502,-0.003538769,0.04286385,0.137532428,0.432493746,0.269063473,0.262017697,0.025453715,0.24669078,0.000475145,0.057053845,0.012725806,0.090838216,0.45658958,0.219370276,0.196854502,0.320915848,0.288262069,0.346006423,0.044313703,0.193840325,0.20026812,0.272068202,0.511602938,Short,1,Medium,2,2,False
19.5709,83.5271,36,Rice,-14.34544859,-12.10045476,-14.01993732,-9.512540326,-16.90566504,-5.096420421,-9.206184902,-6.471664031,-12.93789035,-10.22484866,-5.73831322,-9.504676325,-10.08038789,-7.725492874,-7.442364971,-20.2405716,-23.8076435,-17.61088952,-18.27344729,-27.56112779,-13.47275082,-15.04408203,-16.81851656,-21.49831976,-19.68333002,-15.16107202,-13.95316528,-15.17876067,-16.34413878,-15.87403975,0.211040676,0.224141762,0.124510266,0.284252226,0.132805929,0.235564634,0.246652797,0.263932228,0.378040373,0.337076098,0.180890486,0.191460729,0.104973599,0.178729177,-0.006545859,0.03578601,0.129941493,0.309086174,0.219169915,0.209476367,0.03327604,0.180324763,0.005233765,0.050346937,0.014216784,0.121631235,0.357246131,0.179489225,0.163672581,0.274569243,0.233160406,0.223329529,0.054371115,0.132675573,0.180381194,0.186109349,0.369334489,Short,1,Medium,2,2,False
19.57205,83.56044,36,Rice,-10.68828704,-12.09605522,-13.1549165,-8.463826914,-12.98652637,-13.22719522,-9.363287428,-11.52600794,-6.66792558,-12.09105314,-7.358748261,-9.900423441,-8.696333307,-9.376473404,-6.064466524,-24.20848118,-25.25710841,-20.15946512,-18.83310599,-20.57663133,-18.13214197,-20.23927047,-15.35078338,-15.24258753,-14.98862401,-17.83241765,-12.50154323,-13.6809661,-17.25000474,-17.20012963,0.178337649,0.191895351,0.053525511,0.214924186,0.147524163,0.22485882,0.249327153,0.279614359,0.393831939,0.381157219,0.195033327,0.216244772,0.113904096,0.180143163,-0.010816032,0.045872878,0.102080964,0.225032344,0.286203444,0.330600649,0.271523386,0.256179422,-0.011719256,0.046624966,0.004650039,0.184466571,0.212180689,0.175705567,0.127823174,0.27383101,0.198325768,0.195300907,0.087866269,0.161654651,0.280636936,0.123956762,0.374114692,Short,1,Medium,2,2,False
19.57309,83.56,36,Rice,-10.07659036,-11.62916815,-10.11585071,-9.939479285,-11.33270844,-5.434331957,-12.81923167,-9.385233171,-3.294317754,-7.011346291,-8.46663932,-6.761032851,-12.31783088,-11.56281094,-11.5481719,-24.43650602,-17.05265879,-19.36886197,-21.56586091,-21.79458453,-17.1789387,-16.48113313,-20.50528027,-17.43074545,-16.94220763,-14.40062135,-17.13541875,-13.70847606,-16.84274979,-19.95771521,0.190356269,0.193026423,0.122474074,0.247461364,0.155623332,0.230199531,0.270607948,0.286287874,0.381710559,0.375225157,0.208725497,0.219086349,0.113956645,0.183549255,-0.008348752,0.043312486,0.109711662,0.196361586,0.266612619,0.298164666,0.277411252,0.238890678,-0.006203878,0.053199016,0.009070046,0.180670798,0.28525129,0.175070345,0.172587126,0.285581261,0.178962737,0.217898905,0.081091091,0.14617154,0.25163874,0.113460287,0.40297991,Short,1,Medium,2,2,False
19.65974,83.62096,36,Rice,-11.42935813,-10.75480378,-12.81851025,-11.66844444,-10.28036144,-11.24701453,-10.44769502,-7.432599247,-9.031771279,-7.068217746,-7.164053912,-9.172899165,-5.259846912,-7.945076931,-6.765900263,-20.13458319,-19.08481871,-25.91607607,-18.7041117,-24.5998747,-21.71063688,-17.13899267,-14.96954941,-13.34113105,-13.89149168,-16.63101865,-14.39158425,-13.85299242,-15.8936004,-17.32000748,0.144559428,0.161391348,0.124051347,0.161855146,0.10649208,0.156010985,0.164300159,0.180645883,0.235419527,0.222104967,0.135148779,0.161486328,0.106358536,0.099770106,-0.007382314,0.038587883,0.03090984,0.222948477,0.138172254,0.297162145,0.042359155,0.159473762,-0.012734723,0.05585359,-0.022330295,0.236806333,0.408068061,0.215626225,0.181208685,0.210606962,0.194102451,0.103300251,0.069855615,0.160824329,0.288471252,0.033450104,0.369055957,Short,1,Medium,2,2,False
19.65991,83.6182,36,Rice,-13.33601813,-13.36744851,-11.82629988,-10.09460324,-11.11258209,-7.9055306,-11.3236955,-9.043241959,-8.190437134,-9.581357427,-8.542635718,-12.7906341,-13.29443313,-8.43970553,-5.781423887,-23.6050858,-21.66666215,-18.96372726,-16.58838002,-19.08484655,-20.02885709,-18.13938367,-12.0000816,-19.74788521,-16.40064274,-16.66910876,-15.42459236,-14.17653662,-17.13784205,-21.40897026,0.144865021,0.153289095,0.119518206,0.158500493,0.105554692,0.159007803,0.166372016,0.172063351,0.226605877,0.218717963,0.123935312,0.152403846,0.108279303,0.150793448,-0.004897074,0.043245014,0.059125621,0.276048392,0.211927101,0.288246244,0.034954254,0.222836897,-0.011045855,0.05408017,-0.010563912,0.198667392,0.263278425,0.211812764,0.210895255,0.201976582,0.218366206,0.186840504,0.054653648,0.175955757,0.304133832,0.051070884,0.319752008,Short,1,Medium,2,2,False
19.70427,83.43607,36,Rice,-12.29949297,-10.13519334,-12.01259035,-12.48574329,-14.50030661,-11.43065522,-7.291351834,-7.384308161,-5.32783394,-10.71065712,-7.754974433,-5.248718113,-6.851904722,-6.664430451,-9.382841141,-19.95275683,-19.60249544,-23.13133575,-20.06661878,-29.06390062,-14.42275849,-15.29568471,-16.36458346,-11.83426616,-15.62214896,-13.50919735,-19.74335273,-10.32291945,-15.25891685,-14.36386176,0.175173789,0.196453899,0.135169014,0.195851088,0.171995476,0.194200695,0.201715738,0.188704327,0.192766383,0.184012279,0.108471744,0.152685776,0.106241606,0.030606017,-0.006315215,0.040922668,0.094819225,0.232824147,0.218222067,0.06460347,0.30570966,0.400574535,-0.002395257,0.086017467,-0.01162596,0.193205282,0.310109854,0.059727952,0.067645021,0.197965518,0.234925851,0.221974432,0.009763222,0.019214224,0.202701047,0.099192344,0.243731171,Short,1,Medium,2,2,False
19.75161,83.55993,36,Rice,-10.87031053,-11.3446246,-10.75164566,-13.91174823,-10.48258233,-14.84069039,-14.38421499,-8.863957528,-5.857056598,-9.605965254,-5.953267616,-6.193454006,-6.178986274,-5.91606596,-6.60266031,-18.61724221,-20.85325678,-22.13625846,-24.00304564,-22.01145919,-20.51716839,-18.06889648,-13.48890213,-13.20954564,-13.87742219,-16.59017223,-12.55188144,-12.52308295,-18.21185421,-21.12634695,0.156156108,0.171635151,0.11990422,0.184269086,0.113248713,0.208319813,0.172750086,0.19018738,0.183373511,0.202899098,0.106234215,0.133342668,0.106478073,0.11104425,-0.012718231,0.042019852,0.017365687,0.05912035,0.145350859,0.178971142,0.156149253,0.248124614,0.013520751,0.020488383,-0.024381664,0.144899026,0.255591542,0.159341052,0.070422217,0.191155314,0.231266528,0.261617422,0.015220156,0.121265344,0.239193559,0.149300024,0.278505147,Short,1,Medium,2,2,False
19.75168,83.55918,36,Rice,-10.97001442,-12.14169863,-14.82826896,-15.11347104,-15.8318007,-13.44028538,-10.9238811,-8.548040711,-9.196094978,-10.6173898,-6.264702967,-4.46242432,-5.693996624,-11.92538016,-7.19932739,-18.35515536,-24.26039341,-26.18539297,-25.99842593,-25.06830858,-26.02651129,-14.78845257,-22.55790551,-14.89634829,-17.88742768,-15.75192003,-14.39292445,-13.78551593,-18.73056489,-21.46965426,0.163206547,0.188094407,0.124247275,0.177378282,0.123602264,0.167996168,0.202946559,0.169189006,0.194408715,0.19713527,0.113757819,0.113256924,0.084084623,0.120986737,-0.011161199,0.046316724,0.014821443,0.056661837,0.154311046,0.108422071,0.142399907,0.218240216,0.005315214,0.016175315,-0.023635756,0.136152253,0.26329875,0.140049785,0.035183366,0.185273334,0.230463877,0.230597794,0.010176987,0.111049712,0.211384431,0.118379459,0.329692781,Short,1,Medium,2,2,False
