Latitude,Longitude,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15,DN,Crop_Name,Height,height_numeric,Duration,duration_numeric
19.06388,83.91811,-9.902640849,-6.856417888,-7.241121853,-9.80130004,-5.968255767,-8.28505811,-6.980587008,-12.72829932,-8.239168778,-10.50169312,-13.1349222,-8.440858753,-8.888473067,-8.659442274,-7.254636794,-12.71463026,-16.92596363,-14.74481669,-20.06957369,-10.02854415,-12.83988154,-13.16183978,-19.41652383,-15.33988147,-13.26029159,-18.5520226,-18.21757329,-16.4379435,-20.16742963,-18.52056366,4,No Crop/Fallow,,,,
19.06447,83.91846,-9.804441671,-13.22908581,-9.217434991,-10.41527805,-7.496221659,-8.045482098,-10.27855288,-9.967759851,-8.771697637,-5.497004915,-8.562688564,-8.599273856,-5.368908223,-8.699710086,-8.275801603,-16.97388474,-17.78608145,-19.37716377,-17.96170654,-15.59647247,-17.65767203,-14.31116675,-16.25238398,-13.21532509,-14.67218201,-16.34938211,-16.74195055,-15.00648879,-16.16482541,-18.87616702,4,No Crop/Fallow,,,,
19.06462,83.91885,-10.36864348,-8.91850335,-8.022003105,-10.00283149,-5.773044039,-5.672561987,-4.496423589,-8.159957333,-3.490011165,-9.021991297,-9.388278816,-6.369156574,-7.070490749,-4.832928715,-6.538613317,-11.57975954,-18.07103765,-14.13525232,-15.80494721,-13.98117212,-15.7420053,-14.00368265,-16.29256675,-14.97304716,-15.94454467,-15.96276778,-14.98763469,-14.39970116,-11.96492799,-16.47821455,4,No Crop/Fallow,,,,
19.06469,83.91903,-5.641679248,-11.11677595,-8.288200362,-9.245393691,-9.240707263,-6.894029222,-8.824318179,-9.076991787,-4.381120915,-7.076586303,-9.604447784,-8.411627607,-6.805226372,-3.124781185,-4.403344672,-14.0379229,-16.34791961,-15.65990032,-17.26957252,-13.82894583,-13.06628982,-12.0559454,-16.51192014,-15.06940963,-14.49204199,-16.27947503,-12.76074042,-14.84607343,-11.40803872,-16.55051167,4,No Crop/Fallow,,,,
19.06548,83.52644,-11.0947686,-15.34964122,-8.95395507,-14.33057005,-15.30083387,-12.91633744,-9.354753887,-9.210608919,-11.086746,-9.188853203,-10.28453841,-10.73714307,-11.28095221,-9.449374367,-7.281775512,-13.69765251,-18.95952493,-16.60251979,-19.0404269,-23.62779737,-16.70607424,-21.50432851,-19.19705666,-21.19900368,-19.26197304,-24.36620605,-19.40275661,-16.85497749,-17.85703711,-14.34356564,4,No Crop/Fallow,,,,
19.0659,83.05949,-11.21632068,-6.418078453,-8.653363908,-7.817792276,-9.518971846,-8.858827646,-9.232023799,-6.952691685,-7.390624829,-7.081030582,-7.435847148,-7.529475358,-7.542356811,-6.386858533,-6.67790654,-15.7972261,-16.91418417,-17.85180715,-12.59208377,-16.42988989,-12.29623929,-12.3814165,-14.61299624,-17.15264207,-15.65024582,-12.54356339,-16.43690847,-11.97327676,-13.77759667,-15.65271057,15,Potato,,,,
19.06638,83.05961,-8.450254101,-8.99579836,-11.22362696,-8.679315364,-10.6803626,-7.733991571,-9.087958147,-12.79709482,-5.239746546,-8.767720606,-8.314384452,-7.971921203,-6.22543068,-9.164544428,-6.693032635,-16.68901081,-15.15729889,-15.92603739,-16.14315142,-17.53363266,-15.62818575,-13.04577387,-15.46038687,-13.57294028,-16.81074098,-18.36196367,-14.83355783,-17.0537337,-17.61066273,-15.7373071,15,Potato,,,,
19.08051,83.82955,-11.73853813,-13.49956588,-16.35493301,-14.22195449,-14.57544311,-13.0092374,-10.35922001,-10.72066034,-8.714691219,-11.96276144,-10.17929392,-13.6207645,-11.05507818,-15.43277052,-12.65985631,-17.53365695,-21.07678733,-16.30638536,-18.64188104,-20.10633537,-17.21954298,-18.09253236,-16.69355194,-18.76284752,-16.95537183,-23.12921393,-15.68860987,-15.81112437,-21.61844163,-19.36645453,4,No Crop/Fallow,,,,
19.08139,83.79579,-8.15699877,-9.7278121,-10.57985779,-9.003288806,-8.640553521,-7.817482182,-11.16293233,-12.07255738,-9.16088476,-8.88605884,-10.96955528,-6.3968552,-7.431745825,-7.857147837,-8.76000752,-17.89702908,-15.34332331,-15.74436481,-16.93311118,-16.56584238,-13.73812183,-17.55599022,-16.42612729,-16.74873171,-16.59597737,-17.19753174,-15.54152704,-10.72493604,-14.44213656,-13.02868543,4,No Crop/Fallow,,,,
19.08257,83.54326,-14.32108882,-12.8500881,-10.66078482,-10.46741103,-8.606256189,-12.08839802,-9.984814625,-8.773949556,-9.65693712,-7.998238919,-6.332005201,-7.948940423,-7.578351561,-12.51588664,-10.01458039,-22.78748626,-16.18921329,-15.72443994,-16.40030053,-17.39708726,-21.44297709,-14.97870533,-15.46370471,-16.45426228,-16.48234825,-18.4089323,-20.33426155,-14.48604597,-21.52738643,-15.24632425,4,No Crop/Fallow,,,,
19.08261,83.54166,-14.93338508,-13.37437341,-12.02508829,-15.42737457,-11.15214792,-12.21555673,-12.42014896,-12.22917465,-8.488487388,-8.252785669,-6.436156825,-8.256286666,-3.448988857,-7.595784648,-9.140720064,-25.89365838,-18.72429813,-21.24611547,-18.02679221,-19.83982595,-18.25640167,-21.33170044,-19.02237842,-20.4294127,-17.06050403,-14.95050461,-15.55549335,-20.49701447,-14.43750686,-19.01076971,4,No Crop/Fallow,,,,
19.08297,83.84622,-10.47909137,-11.00460846,-10.04780719,-10.82662222,-6.748719924,-7.791264334,-6.511282988,-9.193220627,-12.07115668,-8.526967594,-5.028198764,-13.14973437,-9.096711743,-3.163389325,-9.411601467,-17.00377374,-21.03107943,-19.04610041,-23.4913874,-18.3666687,-16.99715603,-15.67266043,-18.87742619,-14.50619222,-10.02158381,-20.5945595,-16.33324822,-15.19388504,-16.95742489,-13.7396334,4,No Crop/Fallow,,,,
19.08303,83.54029,-11.67241935,-10.72802122,-11.08722228,-13.58540738,-8.742932041,-9.078109578,-11.30907653,-11.03010717,-8.163659009,-9.196778027,-9.791654355,-9.22611232,-9.612539988,-8.031429488,-8.464544841,-22.67844519,-21.37463313,-22.59401351,-22.39132963,-25.70688462,-18.76762132,-19.20788821,-18.26691355,-15.63432211,-14.93092104,-17.79441779,-20.68206142,-20.23350385,-17.30337688,-13.84919939,4,No Crop/Fallow,,,,
19.08311,83.84651,-14.52931251,-10.74912074,-13.11471955,-15.57004753,-12.07538024,-11.37781273,-9.943546482,-10.83355618,-9.832209812,-7.651624302,-11.49403053,-10.90920369,-11.37880915,-5.656133592,-8.03161375,-20.85643117,-21.17011479,-20.49342597,-19.84274827,-23.46884004,-16.85797899,-17.37943864,-17.54953735,-14.76408239,-15.01195883,-20.16660748,-18.42296709,-18.98808166,-16.29600263,-15.96070276,4,No Crop/Fallow,,,,
19.08347,83.5428,-13.50983403,-15.27701865,-13.89456736,-10.27581506,-7.926292569,-10.76569044,-7.88882495,-7.806615481,-5.104282434,-8.935682969,-11.87485636,-7.623771618,-5.62736081,-8.129507797,-7.243002503,-21.16547509,-17.41108175,-20.8148122,-18.58581571,-17.14568853,-18.63461659,-16.61521646,-12.78842998,-14.94462138,-16.74238571,-23.42893046,-15.43386126,-10.75565316,-15.81461955,-15.74754259,4,No Crop/Fallow,,,,
19.08356,83.5404,-13.64667794,-9.951754719,-7.38217265,-12.85739103,-9.375675465,-7.303245927,-6.39655006,-5.763505648,-10.69257992,-8.321584391,-6.460958121,-7.112481548,-9.831871118,-11.74272564,-7.211994717,-22.99483809,-23.95357216,-17.35364964,-22.9397218,-19.32469641,-21.96787956,-12.7886163,-15.7515879,-13.60556998,-18.59649998,-15.22066776,-16.46844273,-14.13607328,-15.62139418,-11.66181231,4,No Crop/Fallow,,,,
19.08423,83.80414,-9.946713167,-11.56252066,-8.913786385,-12.44620695,-13.19093889,-10.83629936,-13.1066867,-10.87616558,-13.20180666,-8.687423974,-9.715696024,-12.1949446,-11.36066773,-8.691520112,-13.25195097,-16.6715484,-17.5170662,-17.75957506,-17.43337784,-18.60446051,-17.0707422,-21.55974272,-20.99787742,-19.69636003,-14.87511445,-12.92525519,-16.48474746,-16.55849126,-15.95622845,-14.91042493,4,No Crop/Fallow,,,,
19.08523,83.54088,-11.34503475,-13.5880264,-11.85278659,-14.56958296,-10.93873199,-10.92796867,-7.553072297,-7.776193349,-4.990621389,-9.771008344,-8.689931257,-11.65073234,-9.106821273,-9.303169171,-10.6336848,-18.74757886,-24.1806263,-14.45314848,-18.38920813,-22.06114111,-18.70948057,-14.77922429,-14.06037425,-18.74969772,-13.88398154,-19.59389417,-19.4155384,-19.70531954,-17.24392366,-13.35448595,4,No Crop/Fallow,,,,
19.08556,83.54033,-6.25678375,-11.48145166,-12.8074223,-13.13214225,-6.822962216,-8.419766933,-11.70415965,-7.773572128,-6.729646267,-5.948389456,-10.23098512,-9.135411407,-13.50152924,-7.509824576,-11.82027606,-18.90608305,-15.52284321,-12.48253362,-12.57574695,-15.89049987,-15.21168852,-14.332801,-13.00174331,-12.23768883,-15.72873061,-20.91334595,-17.53388068,-23.12812827,-13.34275437,-14.86250409,4,No Crop/Fallow,,,,
19.08624,83.54003,-9.671585784,-8.921903952,-8.291421305,-11.47378067,-13.45883229,-10.04583652,-7.507266658,-10.0267629,-7.181973095,-8.896497234,-11.43133135,-5.895244676,-9.246798892,-7.910697294,-8.163980416,-24.34602348,-20.76518408,-18.01194177,-21.72251286,-18.14300866,-22.29493587,-14.84462931,-14.76435181,-13.77665198,-18.00942081,-19.6014193,-13.50103397,-11.37454243,-12.87613707,-14.23667649,4,No Crop/Fallow,,,,
19.08827,83.95121,-9.462977996,-16.04961702,-11.68418333,-11.38329497,-13.83955524,-12.51007207,-13.57780165,-8.701008845,-7.916195753,-8.436818394,-10.93932888,-9.941639469,-9.233542932,-11.00063108,-3.94564519,-18.35557274,-22.77556084,-22.57109075,-20.14170225,-17.0710929,-16.00589082,-16.43165201,-16.28713003,-17.31236489,-17.1128849,-19.33696581,-18.29700681,-17.60445295,-18.19110507,-14.22606064,4,No Crop/Fallow,,,,
19.08896,83.95076,-12.53753581,-9.162913407,-13.56697741,-12.99151017,-8.555587464,-10.00053581,-14.5226726,-10.36014977,-9.333365026,-7.351184859,-11.50039056,-8.677259435,-6.194031574,-10.50754128,-8.135901838,-17.41087229,-19.4165995,-18.93971779,-19.2299721,-21.28809367,-19.58546578,-19.40841158,-17.59980457,-20.09291038,-18.84021526,-22.36776003,-20.36754753,-20.32476045,-17.90565576,-20.59498252,4,No Crop/Fallow,,,,
19.09065,83.93449,-7.819398698,-12.01315203,-9.737338804,-10.90404941,-9.613435646,-11.11331668,-11.52522404,-10.24236981,-8.456456857,-7.377053899,-12.59148255,-7.256739394,-7.062960815,-9.874010287,-6.920215904,-18.45169505,-19.31883434,-19.31221611,-20.68268237,-16.87677442,-15.93898969,-12.54890622,-14.62608198,-15.75309487,-15.78275732,-19.43361178,-18.14698275,-22.38116091,-19.53075813,-19.31561897,4,No Crop/Fallow,,,,
19.09084,83.93831,-12.07872764,-13.56554753,-19.09299126,-17.04504318,-17.22814362,-14.34325688,-15.71978002,-12.66188323,-14.84134096,-14.61862241,-14.74965131,-14.62067258,-12.03605467,-10.18505126,-12.53294813,-24.24188341,-23.76424673,-24.51071246,-22.36626305,-26.32556242,-25.08104202,-20.43197013,-17.13797932,-20.80679642,-18.66299121,-20.40116779,-21.13807846,-18.52642088,-22.11920654,-21.03734536,4,No Crop/Fallow,,,,
19.09112,83.93405,-10.20110895,-14.09909855,-11.49753735,-15.55722635,-11.08543589,-11.50917581,-10.0267935,-11.36377965,-9.936528006,-11.78115099,-9.452620521,-11.29111632,-9.541479583,-10.02099526,-6.360867264,-20.27797132,-21.30312618,-25.43263826,-21.58526359,-19.71023774,-15.47408628,-20.43897618,-21.73714817,-14.1519225,-15.56093454,-26.09871765,-23.77281963,-20.37575115,-17.78234281,-21.73042586,4,No Crop/Fallow,,,,
19.09434,83.67381,-7.814703288,-15.27749583,-10.45832225,-11.87458531,-11.81525718,-10.51603805,-11.98336444,-9.574289877,-9.160491626,-11.17214376,-7.877431138,-9.358176791,-6.70094533,-6.571840329,-8.216505747,-15.05240123,-21.18542124,-13.7988802,-19.2583013,-15.27072566,-15.48015401,-15.65777644,-16.57246666,-13.15999597,-14.8241945,-13.72861672,-15.05708646,-13.36976109,-13.75596588,-16.88961144,4,No Crop/Fallow,,,,
19.09443,83.67443,-10.28441197,-14.79286725,-10.21318247,-16.84736814,-12.84126159,-13.71201081,-9.486383233,-9.774180966,-8.296210646,-10.78805725,-9.849102328,-8.078072079,-9.910304839,-10.35112462,-8.155473268,-19.97399356,-21.85393227,-18.97825138,-20.2107081,-16.52758369,-13.81902646,-17.92791765,-14.51720271,-13.86728124,-14.3504428,-16.08050614,-14.2965773,-16.68548231,-12.08896304,-15.92183174,4,No Crop/Fallow,,,,
19.09765,83.77626,-8.543824934,-14.67774482,-7.706620884,-10.71442594,-15.12906342,-9.42596222,-12.49596713,-14.17845098,-12.63270918,-12.34109248,-12.80429584,-11.02886406,-15.34801016,-8.691052347,-4.856124716,-17.28784627,-17.17226523,-13.87072914,-18.24596946,-15.34403792,-12.84591841,-18.48398881,-16.71987704,-12.09642303,-15.18493586,-14.2289813,-14.63494597,-21.90146582,-17.20592178,-21.34726495,4,No Crop/Fallow,,,,
19.0978,83.92196,-6.554455577,-7.667196814,-9.096602677,-11.65207076,-7.338656423,-4.816784261,-12.07939638,-6.557369688,-8.208157772,-7.531883621,-8.164234845,-5.805666953,-7.961048887,-6.00720493,-9.312653535,-13.79837738,-13.73016203,-16.42806807,-18.58329629,-14.70893859,-16.71597702,-14.26324318,-14.63517928,-11.59931211,-16.51700264,-12.96246493,-16.40554037,-15.82322776,-11.64760086,-15.75652354,4,No Crop/Fallow,,,,
19.10234,83.90766,-10.12885499,-10.4511856,-12.67072778,-15.31097192,-12.49492041,-12.30341806,-12.83834362,-12.76854025,-9.054242517,-7.182574495,-16.18845784,-11.98289804,-10.01563664,-13.85028368,-9.461515096,-19.84339742,-17.70282187,-17.20988567,-19.54354705,-15.47366375,-18.21617372,-19.79453516,-16.07523662,-15.63612476,-15.58647173,-21.74376457,-17.37548587,-17.50116055,-14.75822164,-19.97508165,4,No Crop/Fallow,,,,
19.10455,83.06853,-8.760175335,-11.14437288,-11.49115276,-3.438832181,-5.324399996,-7.006169404,-4.97979202,-11.77406518,-4.704165212,-7.539357329,-7.507153656,-9.744195241,-5.805749238,-8.084838784,-8.584121588,-14.79347703,-13.48640754,-19.43307326,-18.88813264,-16.80733716,-16.86120677,-11.45827914,-11.42486358,-11.68593949,-11.68538185,-12.19244849,-12.40901026,-9.701065104,-11.29198368,-16.36474808,4,No Crop/Fallow,,,,
19.10501,83.06772,-4.694179247,-3.969810805,-3.008932357,-4.779338761,-6.054556216,-6.063022045,0.31584328,-1.916505567,-3.741379521,-0.564179773,-2.593119187,-5.74694756,-0.648449559,0.233207422,-5.453500606,-11.32682408,-16.24156385,-13.18811781,-14.93871583,-11.22722677,-14.64857135,-7.555034803,-13.30630942,-9.69650471,-5.312773535,-8.797819529,-8.048968918,-8.613628804,-9.457219873,-11.06214853,4,No Crop/Fallow,,,,
19.10575,83.3938,-9.673854738,-8.837806901,-7.967816727,-10.44464455,-8.648401804,-7.583139031,-12.91199076,-8.57238085,-5.659725883,-6.452702058,-5.049334599,-4.755517803,-7.970101649,-7.117453223,-11.10118752,-19.7573067,-19.7869204,-15.42931216,-16.61151085,-17.3282726,-13.55063846,-16.58276437,-8.843673099,-8.496030599,-13.2344794,-12.48914646,-13.97698658,-18.61154303,-21.19177034,-22.32941955,4,No Crop/Fallow,,,,
19.11039,83.79178,-5.437643464,-11.40235804,-10.029122,-7.647202729,-8.446212687,-8.133744039,-11.88044999,-12.03527908,-6.383164177,-9.195419564,-8.130543642,-8.206579939,-7.622764118,-11.16919111,-7.632853775,-12.07279596,-14.53521783,-18.47186105,-17.21863005,-16.35697194,-15.05370091,-15.26753538,-15.58759005,-11.80673063,-16.05425972,-17.25947547,-11.81583323,-19.07438714,-23.19528588,-17.18163539,36,Rice,,,,
19.11226,83.85563,-8.559196939,-13.30561079,-14.6754368,-13.94977546,-7.697240496,-9.190969355,-8.595325581,-8.980765016,-6.39288581,-7.265110341,-8.32748354,-12.67911935,-10.18731147,-3.528458314,-5.817227766,-20.23053939,-23.36876621,-16.35743453,-18.33207796,-16.90735658,-17.05841524,-17.2070774,-12.46045855,-17.3771067,-12.72664278,-15.27776143,-20.9688982,-18.6730996,-18.90705405,-17.92896998,4,No Crop/Fallow,,,,
19.11252,83.79156,-9.177741613,-16.00335557,-12.09966207,-13.35707656,-12.27753919,-8.357758016,-11.20871936,-11.593154,-10.28164836,-10.66189147,-10.52345117,-9.076692763,-12.15077843,-8.606885356,-8.884543371,-16.4379289,-19.49905831,-17.211906,-21.90579474,-14.84730663,-17.38226545,-16.34968543,-14.93705904,-19.44247274,-17.71063685,-14.58463477,-17.15684804,-19.87527648,-18.00966737,-18.05376182,36,Rice,,,,
19.11309,83.85599,-10.6985185,-13.66016148,-10.83807718,-11.55896053,-13.59848276,-12.30065575,-9.531125116,-12.51321299,-9.127243272,-9.261972491,-8.046659056,-16.40206941,-9.253884589,-5.83056393,-7.850381696,-20.40102362,-21.4326769,-20.9163323,-23.16142189,-16.28986992,-17.22283899,-17.33269426,-19.01490265,-17.78760736,-13.89092928,-17.90652686,-20.63091021,-18.89814116,-18.59151775,-16.49825277,4,No Crop/Fallow,,,,
19.11319,83.19496,-10.49558878,-16.04979651,-14.75665405,-7.105824266,-10.55432363,-12.22060294,-13.62354803,-10.94068485,-8.265906195,-8.749397717,-5.427207977,-7.766566068,-4.10724724,-11.71660477,-9.287780626,-14.01004337,-16.683339,-19.6105809,-17.87133314,-20.27251787,-21.20697774,-14.20194449,-19.52273101,-14.23246596,-16.9400322,-15.352312,-15.01163256,-13.53679575,-17.67683104,-13.83475429,4,No Crop/Fallow,,,,
19.1137,83.40351,-12.83752355,-14.09481365,-15.78126789,-12.28501729,-10.47782551,-11.78121194,-4.544216682,-3.544186649,-4.305137093,-7.717557497,-8.458533825,-4.24049926,-4.918693217,-7.414116997,-9.546332624,-16.95195825,-25.87139294,-19.4130933,-16.17087003,-16.51123394,-13.49495043,-14.44685994,-12.35854778,-15.34799658,-14.90154473,-12.11841853,-9.850321659,-14.06269776,-13.92274495,-10.71500194,4,No Crop/Fallow,,,,
19.11381,83.40319,-13.27864947,-12.67940418,-13.80627442,-9.02569887,-12.10503396,-10.20466456,-3.975586105,-4.076377411,-1.65947561,-8.298963346,-7.774900568,-6.375986867,-8.425153003,-5.982438712,-9.67033763,-21.21897196,-19.52197806,-24.71111645,-16.56371989,-16.52942556,-16.26335328,-18.09951581,-13.46656297,-14.00738023,-15.02817611,-12.83443097,-14.87182331,-14.70994106,-18.58528829,-13.29522256,4,No Crop/Fallow,,,,
19.11388,83.85578,-11.17723563,-12.71404599,-11.02517415,-9.519260056,-7.967564227,-11.76888738,-11.95760321,-13.40619385,-10.89084478,-10.79450906,-7.679291529,-10.32309722,-13.17680573,-13.47398664,-13.21551336,-19.4545719,-20.5664791,-21.31506844,-17.474222,-20.13215243,-17.60144288,-17.18071222,-14.35348097,-18.30118897,-15.02489353,-18.26155875,-14.94962862,-16.2939966,-20.04685191,-17.88040142,4,No Crop/Fallow,,,,
19.11437,83.07396,-15.68823369,-13.56182979,-14.29381956,-14.36418878,-12.34606268,-8.122940851,-4.697165985,-9.183027233,-9.537071715,-3.657699238,-6.733162272,-5.841002421,-6.214582472,-13.08445625,-12.85890259,-20.06533752,-14.94001901,-17.24525803,-13.0248784,-22.02603219,-16.64339343,-13.22812085,-16.56542308,-16.06419635,-14.04889815,-16.70535136,-15.41264041,-14.41990784,-14.37628516,-13.03154429,4,No Crop/Fallow,,,,
19.11442,83.07494,-9.675866008,-10.04411974,-11.92851374,-10.2348737,-11.00985988,-8.630551788,-6.151950381,-6.430526094,-5.761275264,-7.646601932,-6.725888278,-8.982845377,-11.66727956,-4.805190243,-8.038126737,-18.11742252,-22.6812347,-16.59563198,-17.68392444,-19.0844246,-16.98889492,-16.4665914,-11.72477168,-17.71934572,-12.05492475,-13.91868872,-16.73268182,-15.17448906,-14.37339398,-12.09096149,4,No Crop/Fallow,,,,
19.11498,83.07901,-5.826419115,-10.07681595,-9.3159649,-8.527997129,-6.883947915,-8.635909021,-4.638418308,-11.15637215,-7.364527972,-12.30358634,-7.394276182,-5.792338136,-9.804643357,-8.642274477,-9.758769491,-16.49864071,-16.28331649,-17.04483017,-17.29618534,-16.45800855,-16.65769614,-13.2826609,-14.8987278,-18.3917671,-19.38012696,-19.26797854,-17.11889428,-14.75235285,-15.30527363,-16.43233073,4,No Crop/Fallow,,,,
19.11529,83.07595,-8.44573758,-8.310501671,-6.975964302,-8.168840039,-6.291312035,-0.990323975,-1.367331238,-6.847188945,-1.437125584,-1.531627004,2.398807892,2.264422109,-0.679123042,-1.284887813,-4.235834999,-20.83812987,-17.72336524,-17.53181397,-17.89536409,-15.70025771,-15.08804334,-14.7337443,-15.81052809,-14.50607761,-12.65198152,-16.64084376,-14.18369037,-15.19588497,-12.84560282,-13.62705085,4,No Crop/Fallow,,,,
19.11547,83.68845,-9.897704312,-10.30531224,-6.889480932,-10.17160217,-8.731272123,-7.498753433,-8.658846315,-8.75615149,-9.265876588,-8.648716599,-11.23417136,-7.329752812,-9.966582239,-6.567280338,-8.407031771,-12.20129187,-13.34769793,-20.97513474,-15.61950204,-20.31432033,-13.2210613,-16.8981395,-16.55082241,-16.62837388,-13.25885914,-18.02562915,-13.69452827,-13.23034916,-13.51181257,-15.71297464,4,No Crop/Fallow,,,,
19.1161,83.79051,-11.26582782,-15.95857396,-9.830481753,-14.69930274,-15.83501864,-8.818627432,-15.7215587,-16.56091863,-9.174670936,-5.799142317,-10.19457222,-7.72000921,-9.634279066,-9.99129351,-11.76104438,-16.66950738,-20.62672296,-17.3517144,-21.31241055,-20.4950757,-17.70512993,-15.75355826,-18.26894882,-17.6288802,-13.84190187,-16.49113587,-12.86482172,-12.68289719,-15.70837969,-12.20290123,4,No Crop/Fallow,,,,
19.11625,83.07975,-15.64180884,-13.75149511,-18.63750465,-14.24938124,-12.20215732,-6.558169419,-11.32720575,-8.380081604,-10.33423246,-3.758638023,-8.382211979,-7.355955987,-9.57267698,-8.914983923,-5.67354599,-25.8466488,-27.12622051,-28.67598103,-17.51682873,-16.90834252,-16.24514598,-14.65456653,-12.23769425,-13.34399393,-12.07128362,-10.98087488,-14.53042176,-15.66529181,-17.31978578,-13.73666394,4,No Crop/Fallow,,,,
19.11777,83.70064,-8.379336954,-11.62613734,-8.44053291,-10.62131968,-7.809073847,-9.523561147,-9.395079658,-12.79410538,-6.642762982,-8.950059205,-11.37485194,-8.279363885,-11.74135803,-5.565559362,-8.499170833,-15.87350827,-15.07014659,-13.95638555,-17.24866764,-15.32634623,-15.3298814,-17.66684387,-14.93530912,-15.5747848,-16.07429991,-17.99306839,-18.61578127,-15.3936707,-16.52389285,-16.69496063,4,No Crop/Fallow,,,,
