Latitude,Longitude,DN,Crop_Name,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14,NDVI_15,NDVI_16,NDVI_17,NDVI_18,NDVI_19,NDVI_20,NDVI_21,NDVI_22,NDVI_23,NDVI_24,NDVI_25,NDVI_26,NDVI_27,NDVI_28,NDVI_29,NDVI_30,NDVI_31,NDVI_32,NDVI_33,NDVI_34,NDVI_35,NDVI_36,NDVI_37,Height,height_numeric,Duration,duration_numeric,Predicted_duration,Correct
19.34358,83.57697,36,Rice,-13.48215592,-11.07674343,-16.24496744,-13.10112626,-13.26468852,-10.62628759,-9.312679222,-10.79070352,-10.22350692,-8.753223954,-8.260119956,-9.599446784,-10.57509449,-5.157462384,-10.81354677,-24.19793055,-22.31864123,-25.73276168,-21.73960316,-19.72506988,-19.18145538,-17.46524955,-20.26393724,-16.92934646,-18.1710067,-17.85909212,-11.38202795,-19.23727937,-11.80871078,-14.37966478,0.153636307,0.183337301,0.103483304,0.199788958,0.121445626,0.23427026,0.189943701,0.259484947,0.230492473,0.218191892,0.142341986,0.168997049,0.130034313,0.115380459,0.003878592,0.068621702,0.005490114,0.07688988,0.160170823,0.117640689,0.097148396,0.177222356,-0.018391939,0.060372204,-0.017058831,0.193969682,0.234339848,0.093886286,0.098395206,0.256218165,0.334056973,0.180121273,0.08938504,0.107477024,0.035784572,0.303292632,0.238403887,Short,1,Medium,2,1,False
19.34604,82.98178,36,Rice,-11.99659876,-7.470006677,-7.347294429,-8.231705228,-10.76359132,-7.675939812,-12.13097759,-10.62310948,-8.408627625,-5.955443794,-7.20746412,-7.010834145,-2.837496809,-3.45380547,-7.15224794,-19.80690384,-17.93131754,-19.91549531,-18.50543713,-14.51071886,-15.11899714,-12.51585285,-18.25244037,-12.37607212,-20.41547913,-19.18829889,-18.95018301,-16.53732747,-15.08454332,-13.58386139,0.206235006,0.245254129,0.274838358,0.288545966,0.231195837,0.29474023,0.237756267,0.318790048,0.346394092,0.313364625,0.024840524,0.264467418,0.217923418,-0.017029295,-0.048267763,-0.020917751,0.193845108,0.012669321,0.001028424,0.026900297,-0.018475318,0.038179219,-0.037818272,-0.039930455,-0.024297057,0.358356476,0.006985883,-0.037297536,0.277393878,0.015084222,0.11111109,0.082340077,-0.015811473,0.06608884,0.168784633,0.003488149,0.480607063,Short,1,Medium,2,1,False
19.3568,83.13065,9,Maize,-6.689263305,-8.678694234,-6.711908483,-5.050554738,-5.57739694,-8.490175629,-9.988008652,-9.938631847,-8.145036441,-8.090624885,-6.830748264,-6.550601309,-9.484393154,-8.229175602,-8.077297227,-12.84704452,-13.77739243,-17.2807911,-13.61878001,-16.2110767,-15.25475694,-16.59560538,-14.15929336,-13.90367195,-14.10610912,-10.57011392,-14.25109203,-14.73830503,-12.88135379,-14.93470682,0.254615128,0.015567766,0.155676752,0.364019454,0.397374332,0.40208137,0.316710889,0.550075173,0.585575283,0.661176443,0.025174938,0.429140717,0.457950532,0.002408188,-0.04324973,-0.010364843,0.064001851,0.322185963,0.005274157,0.083615273,-0.023916403,0.356719613,-0.034795765,-0.034874197,-0.024322983,0.367744535,0.080763586,-0.01319466,0.13579163,0.164023072,0.633640051,0.310292333,-0.007908847,0.442578137,0.259319752,0.000660793,0.228329435,Medium,2,Medium,2,3,False
19.36563,83.58467,36,Rice,-9.140773162,-9.013176239,-12.05320082,-10.23290849,-8.364246912,-10.40580519,-12.45633632,-8.798778888,-11.47713023,-9.880249668,-14.90767437,-9.843495814,-10.92745746,-14.07313863,-8.755738426,-17.93779826,-16.91402159,-13.25515,-14.38632709,-18.65189973,-15.91140987,-16.42307681,-19.30401847,-14.89123391,-14.22406057,-16.99748544,-18.10207134,-17.91711144,-20.45701067,-17.474274,0.205353066,0.253738195,0.164214119,0.315875649,0.193277359,0.297493964,0.352377981,0.352363199,0.432792664,0.151266381,0.226174116,0.204642698,0.162436813,0.276433051,0.000223504,0.076292403,0.005621515,0.213665619,0.204399124,0.249227509,0.147445872,0.316589266,-0.021336967,0.060898259,-0.016011758,0.162538186,0.309599131,0.118825287,0.211299509,0.154710189,0.226844653,0.217419147,0.110964783,0.123500116,0.24787733,0.042742684,0.445624471,Short,1,Medium,2,1,False
19.38606,82.98184,36,Rice,-8.102172608,-10.09320725,-11.74746054,-10.52026423,-8.935268678,-7.887937492,-8.717540384,-10.19360416,-6.889882832,-8.152265705,-7.712797335,-8.713743517,-8.522532271,-10.26459387,-8.875063551,-17.55515118,-16.38870661,-19.50569735,-15.96700305,-18.25030602,-16.13232913,-18.21543938,-18.63519877,-16.47684388,-14.00998594,-15.25135393,-14.71218466,-12.00435978,-14.81607371,-12.92846491,0.136780351,0.133433282,0.165795371,0.157254204,0.181713402,0.227520928,0.225444317,0.255295426,0.248289734,0.312096894,0.020791927,0.245502427,0.20826447,-0.009689116,-0.048389997,0.003913469,0.036532003,0.214410096,0.012206391,0.044889387,0.055982433,0.237875283,-0.040732436,-0.041862521,-0.033301618,0.358058721,0.004487551,-0.03847475,0.221108884,-0.006638147,0.123830639,-0.002718912,-0.018314572,0.215851605,0.187719271,0.002961288,0.515342236,Short,1,Medium,2,1,False
19.41594,82.95662,9,Maize,-11.65940439,-15.15505816,-19.94459263,-13.91643299,-12.69305108,-15.84100993,-11.08227008,-9.829868756,-8.638957656,-7.510210127,-8.815951142,-9.68889771,-9.196511517,-9.979599305,-8.883405741,-19.86763862,-24.41656795,-21.67707734,-21.79367574,-26.11043129,-28.71260614,-21.16906723,-18.5167191,-16.45442676,-16.44626011,-14.04429418,-13.12672031,-13.23849796,-14.68732434,-12.53310381,0.144997001,0.142170116,0.133354053,0.144919485,0.157423973,0.1662433,0.151909471,0.158189699,0.163555309,0.141811296,0.025290607,0.164847299,0.094987072,-0.025609266,-0.036292706,0.007590666,0.002117747,0.213973805,-0.003959391,-0.015394111,0.305636793,0.216548055,-0.041221373,-0.033218149,-0.030412702,0.110636927,0.33699277,-0.03267974,0.100023396,0.049081516,0.530164719,0.02497462,-0.018117165,0.201597497,0.227617741,-0.000129799,0.093898259,Medium,2,Medium,2,1,False
19.41778,83.02367,15,Potato,-11.57486721,-12.36048283,-9.975328981,-8.236628335,-11.30077293,-10.96093764,-11.91509419,-13.97564915,-9.496625973,-10.32988665,-11.72784082,-12.93737072,-9.574064581,-10.32141711,-10.01348738,-16.94480846,-16.08790975,-17.57657174,-19.8396369,-15.67525927,-23.27611244,-18.26045465,-17.0462965,-16.00211428,-16.44152848,-17.75582731,-14.44853587,-16.85080388,-15.09140927,-15.90137875,0.190247253,0.183701187,0.224584907,0.230153441,0.229315773,0.249602541,0.299367309,0.257954895,0.401654989,0.358974367,0.027326999,0.303294837,0.302605987,-0.014542227,-0.036918897,0.007096358,0.034434292,0.02163323,0.000297212,0.0067198,0.165987194,0.495696217,-0.041700128,-0.041141897,-0.018257206,0.476675361,0.010648596,-0.037160609,0.073682144,0.035946731,0.032796402,0.01760136,-0.010549914,0.05805761,0.206897035,0.004611226,0.510971785,Short,1,Medium,2,1,False
19.41783,83.02344,15,Potato,-13.8265937,-15.03662016,-16.81552589,-13.10972186,-13.62693785,-14.38652698,-8.862972208,-11.92659268,-10.30027086,-10.05423827,-13.37139585,-10.3837788,-11.5579145,-10.99338188,-11.89138831,-26.21428874,-23.96993805,-21.06561338,-19.06151211,-23.11652135,-20.42498875,-17.96820898,-17.47727727,-16.08294832,-21.97828942,-21.70585795,-16.79859948,-19.91254783,-12.67249096,-17.16808097,0.19829683,0.188667491,0.191593885,0.204216868,0.234332427,0.221432805,0.236926675,0.291880459,0.275852025,0.309448123,0.031596638,0.286215276,0.205382168,-0.008954816,-0.036304794,0.012871463,0.024639212,-0.021240441,-0.001127931,0.001635641,0.193564117,0.4676525,-0.040488075,-0.039957829,-0.018402454,0.446960658,0.037858188,-0.033279222,0.071779944,0.019725343,0.025130812,0.014031692,-0.012505789,0.06792523,0.197515383,-0.000901522,0.402486682,Short,1,Medium,2,1,False
19.4184,83.0204,36,Rice,-13.46378879,-16.03473521,-17.18854388,-10.08741678,-10.39807932,-15.54590897,-10.87864227,-10.06338482,-9.124259919,-9.320823504,-11.79322243,-8.774965643,-8.933298046,-9.612809021,-9.140730683,-18.48727514,-18.62527095,-20.5937711,-20.1771181,-19.07881633,-15.15667349,-14.61538697,-15.7493193,-12.43219966,-16.4045696,-14.46923057,-13.68574773,-16.87695768,-11.30957738,-16.6219957,0.189172938,0.179723501,0.182681561,0.19576399,0.197905183,0.211802512,0.212722495,0.236322612,0.288372099,0.302897751,0.030186471,0.279337078,0.241839767,-0.010502251,-0.031927746,0.017667031,0.037024099,0.030802788,-0.002629473,-0.00295858,0.269434273,0.477994442,-0.043592636,-0.037918452,-0.012286689,0.394119829,0.166332662,-0.033777934,0.098113604,0.057720359,0.034626041,0.018843481,-0.00875749,0.139207512,0.197083086,0.001216223,0.086635187,Short,1,Medium,2,1,False
19.42995,83.44775,36,Rice,-10.02272634,-9.037298934,-8.843097427,-8.127507908,-9.079343355,-8.568047848,-7.483724105,-7.7389519,-6.805415548,-9.317091185,-11.7447948,-8.127968369,-8.217756173,-7.439778992,-9.54087257,-20.58019727,-19.7527873,-17.4570563,-17.65506658,-19.59178471,-21.85342434,-12.30529018,-14.23165573,-13.66095412,-15.27093994,-16.27913434,-14.08218967,-11.90971396,-14.37128772,-16.16038885,0.226260141,0.256400317,0.133957818,0.297816962,0.167077869,0.288081348,0.273651987,0.415839076,0.50472641,0.487263471,0.271775216,0.339967638,0.178433925,0.013060084,-0.015012651,0.081050448,0.023201782,0.320703,0.298678577,0.288524181,0.052927628,0.31488651,-0.023988644,0.029292103,-0.00939639,0.288099527,0.473293751,0.217992529,0.267371804,0.375222266,0.321903914,0.305232257,0.066442661,0.164810508,0.262807369,0.251982749,0.445936561,Short,1,Medium,2,1,False
19.43603,83.39279,36,Rice,-17.33243558,-14.04503079,-16.38644785,-12.33198778,-14.666976,-15.60766481,-12.57922873,-7.615441594,-8.246974082,-9.811927349,-5.623395452,-7.928222778,-8.599588392,-13.09292786,-6.635950682,-25.37727655,-24.38618689,-24.17184287,-21.53921698,-20.22504418,-17.33468672,-18.05726068,-13.81783811,-12.64179794,-14.94301181,-11.39951847,-14.40162243,-19.37643844,-21.9317602,-14.34318607,0.150610924,0.175804347,0.125806302,0.166240528,0.094586134,0.168643281,0.174098343,0.24239175,0.343948424,0.41522786,0.242266312,0.450647682,0.202785283,0.256380737,-0.014470568,0.061363995,0.016328139,0.383488268,0.270066977,0.151814863,0.091844156,0.28045404,-0.020159476,0.036272604,-0.019337809,0.15934287,0.284209222,0.179035455,0.210001722,0.211301774,0.04106174,0.111443475,0.060422976,0.018986579,0.266312867,0.247575432,0.401435018,Short,1,Medium,2,1,False
19.43919,83.37226,36,Rice,-10.38601366,-11.2602911,-12.26206912,-14.99753341,-13.48045694,-7.050554166,-8.963117483,-7.159822704,-9.624034465,-4.534462345,-5.715969526,-8.024214479,-11.34347375,-9.754370428,-8.458208467,-19.35450114,-23.39178508,-21.91891504,-22.3511023,-18.94484843,-20.93409611,-15.63315411,-9.392945267,-14.7473791,-15.87315358,-14.50230576,-13.73751964,-13.97914457,-17.61513263,-12.22979235,0.136662424,0.158674955,0.144955873,0.183756754,0.113493524,0.182358578,0.163028315,0.207910076,0.22679922,0.17805028,0.091581114,0.217529699,0.075098477,0.037655458,-0.018720262,0.040507227,0.012006674,0.260750145,0.15313369,0.216016978,0.045652218,0.160332218,-0.021230651,0.029109735,-0.026014451,0.161540374,0.246715203,0.156339318,0.202005655,0.148226023,0.18137975,0.172145396,0.050692208,0.062795274,0.305238187,0.241350055,0.557511389,Short,1,Medium,2,1,False
19.43994,83.10256,36,Rice,-4.930328415,-3.789206644,-8.87494318,-8.507858362,-3.733193849,-6.760499663,-14.23794954,-14.65113046,-17.5217027,-8.640962399,-7.117343924,-4.640781341,-6.829861493,-7.098048749,-8.180260791,-26.98894254,-17.85104904,-14.37541353,-13.27042678,-12.37120322,-21.26053002,-27.51336123,-24.98602537,-23.53061462,-26.01905886,-27.27591094,-19.63026887,-15.26800471,-18.55355558,-15.73998588,0.280215561,0.261008799,0.215114102,0.274199754,0.252947897,0.301709116,0.326470584,0.363011211,0.319683909,0.319360554,0.036919039,0.138150498,0.068769164,-0.000992917,-0.019725509,0.005223963,0.048965376,-0.002398401,-0.003236627,-0.00422275,0.116247758,0.18618457,-0.037190367,-0.038163684,-0.004318806,0.316546768,0.120145798,-0.020316301,0.190742925,0.00431129,0.036189508,-0.002090398,-0.007217983,0.264009237,0.152529389,-0.001169591,0.321225882,Short,1,Medium,2,1,False
19.44199,83.6144,36,Rice,-12.37188168,-15.72408694,-14.0351361,-13.51950761,-12.67846699,-9.142577822,-8.932850575,-11.07383461,-11.95523626,-9.135821371,-10.98713484,-7.505990997,-10.48863835,-10.67457954,-11.23615075,-21.57062376,-19.52704577,-20.94899491,-19.7317684,-19.39593122,-14.83781211,-17.71425737,-12.23660127,-9.401691273,-16.05169283,-17.5919568,-14.37836857,-13.21219288,-13.02793942,-15.28415012,0.16428794,0.184477806,0.108026475,0.191579074,0.120108731,0.195813596,0.210417092,0.244215921,0.32464999,0.34596622,0.154402003,0.344218373,0.177915126,0.283537596,-0.006674173,0.103290394,0.034013722,0.261256367,0.486233592,0.265428394,0.220926195,0.183249623,-0.014443088,0.05439283,-0.005902651,0.258195579,0.337957174,0.213100508,0.193115845,0.134539276,0.123515226,0.151083693,0.075870588,0.156212389,0.262379497,0.022235326,0.582958102,Short,1,Medium,2,1,False
19.44216,83.61477,36,Rice,-16.7792935,-13.42621858,-13.83147594,-8.727247922,-12.26368318,-7.251448373,-7.059539739,-9.391830364,-6.309663001,-9.963462964,-10.31254016,-9.039521979,-8.893954133,-10.95201758,-12.29312738,-18.5249297,-22.12256647,-22.86240395,-18.54518252,-17.29264629,-14.68648081,-14.10393084,-14.13822705,-12.86446533,-19.20892269,-15.93446187,-14.96353227,-15.34670221,-18.64763974,-19.84558628,0.176641852,0.201932952,0.13472873,0.221143842,0.14583452,0.22787112,0.256493837,0.316339195,0.41121918,0.458571672,0.145874172,0.373942584,0.119494714,0.216033891,-0.003322972,0.102820039,0.036958173,0.244579285,0.336102128,0.220723867,0.184099302,0.288908035,-0.015795527,0.06018867,-0.007810353,0.351665467,0.380543351,0.252011776,0.196730196,0.090167537,0.139352202,0.213503361,0.07620956,0.159278616,0.24820748,0.000745726,0.554820955,Short,1,Medium,2,1,False
19.44227,83.61445,36,Rice,-13.03857834,-13.26676542,-11.65906776,-8.966629218,-10.77583143,-7.171177627,-11.23119043,-8.704234633,-6.926685347,-10.97117443,-10.92292414,-7.823551831,-8.636223385,-9.630449107,-10.87183337,-21.53719304,-24.04545334,-20.23126666,-14.8055409,-18.37405638,-13.32407713,-14.5485039,-12.18202324,-13.20246343,-14.64667022,-19.76064134,-14.63204617,-15.85833716,-15.88136569,-15.41521512,0.159603775,0.184527084,0.108340874,0.191068247,0.116560936,0.202482164,0.212015554,0.27903825,0.351670504,0.415164083,0.16181764,0.371756107,0.214504212,0.320671588,-0.006121196,0.093695089,0.034708843,0.210726202,0.348244816,0.241770208,0.174220696,0.268267095,-0.015434306,0.05917979,-0.006985127,0.354183972,0.424589157,0.256485522,0.194880694,0.112077333,0.246341079,0.302904189,0.073960729,0.162123084,0.299449116,0.006784546,0.511879027,Short,1,Medium,2,1,False
19.44336,83.09544,36,Rice,-10.76948764,-13.27476246,-13.93005414,-9.922127054,-13.38845269,-13.89323841,-9.208504212,-8.973968817,-9.094400136,-8.615025795,-9.798131954,-8.187008834,-7.576810743,-7.816241636,-7.551368076,-18.95545197,-18.22587155,-17.97275224,-18.47180785,-21.19626536,-22.74312822,-14.35095475,-16.42591308,-16.13495012,-16.62970053,-13.59836568,-12.12093914,-18.02694217,-11.12811086,-11.87353217,0.244202688,0.227133214,0.197913274,0.218507469,0.212178275,0.225087926,0.246335149,0.213933229,0.236641228,0.246575341,0.036705971,0.192144021,0.183881953,-0.001149425,-0.011674899,-0.01306732,0.046446316,0.047810365,-0.002293211,0.001243163,0.052498151,0.135906041,-0.035677601,-0.042331256,0.046801873,0.527357996,0.061035961,-0.024505829,0.208313495,0.006171068,0.28494817,0.018216569,-0.006258166,0.211545482,0.115526475,-0.002487167,0.574578464,Short,1,Medium,2,1,False
19.44352,83.39591,36,Rice,-12.32437096,-11.06606397,-14.81520088,-8.796196217,-10.22786142,-9.626407856,-6.614297166,-7.853032335,-7.006472132,-6.390213284,-7.521932667,-9.938832844,-9.027480644,-9.103670539,-7.725434611,-19.70730188,-23.1808086,-20.15663126,-17.21998481,-18.65003167,-20.67216286,-16.75922405,-15.15849742,-14.95861996,-12.77417009,-12.70507999,-16.96774296,-19.21879583,-24.25367821,-17.25164943,0.165754452,0.192619711,0.143472567,0.197055757,0.1117476,0.189420536,0.190613702,0.188628018,0.292923003,0.335668802,0.20896484,0.389783978,0.177465066,0.046679907,-0.013963602,0.035709541,0.107774369,0.273018301,0.224082172,0.206651032,0.094865724,0.113193862,-0.022664344,0.031710383,-0.011855111,0.220970973,0.305851609,0.209624961,0.184298217,0.149763241,0.102357768,0.056592606,0.052219599,0.020001311,0.242021859,0.227430865,0.517750382,Short,1,Medium,2,1,False
19.44442,83.59944,36,Rice,-14.88213688,-12.31443993,-15.88952336,-10.56926465,-9.846955813,-6.428879816,-8.547695145,-6.313920633,-6.402581201,-8.98525716,-8.462924676,-8.871170916,-7.15914538,-4.091412179,-9.028603874,-23.77149984,-16.79737307,-18.91345052,-22.47445067,-19.51252767,-13.55317023,-17.97385557,-11.99439587,-16.71284625,-16.5095859,-14.33305461,-11.52523277,-13.81690644,-15.23572838,-16.72785133,0.199811786,0.195963472,0.156446189,0.220707163,0.159509555,0.223206028,0.283881932,0.255204797,0.310430706,0.295649648,0.13851504,0.328638971,0.154188544,0.238312036,-0.010641732,0.077450484,0.049930107,0.180248588,0.194593593,0.219608814,0.18425642,0.171391696,-0.015844295,0.04335615,-0.007605314,0.213113248,0.271288037,0.227616727,0.124451429,0.12070258,0.036466721,0.116480239,0.032294482,0.155228034,0.319477499,0.019990144,0.084504679,Short,1,Medium,2,1,False
19.44529,83.09701,36,Rice,-7.038899174,-3.319448473,-4.892777777,-5.252912149,-6.435473233,-7.644432453,-7.731691636,-8.418147648,-10.74778369,-7.781697981,-4.649053223,-3.086054878,-1.459823998,-2.999017987,-1.465740832,-12.28714174,-10.97796753,-15.04574242,-17.50096854,-16.32825911,-15.44199943,-12.25293136,-14.53060957,-14.2597661,-18.95922415,-18.37703591,-17.4554738,-14.87761515,-15.5783429,-13.22871423,0.301304042,0.31762296,0.239638284,0.350961536,0.320687175,0.325221956,0.340774328,0.441255003,0.410874039,0.538109243,0.039800037,0.335754365,0.336871058,0.002797409,-0.012048192,-0.005334241,0.064158119,0.01378222,0.013829903,-0.016226415,0.064072952,0.381611794,-0.035023738,-0.037801065,0.048763894,0.415634334,0.051684927,-0.021880997,0.271211386,-0.00226691,0.346034229,0.006463635,-0.007229911,0.156543061,0.114009552,-0.000746587,0.059569616,Short,1,Medium,2,3,False
19.45256,83.0894,9,Maize,-9.361190946,-8.267661203,-11.40138971,-7.241406779,-9.653557068,-6.963007992,-6.275857618,-9.334184096,-7.710701887,-9.629682154,-6.940674672,-2.549572922,-4.832995275,-4.614068933,-8.768946282,-16.79139112,-15.35405653,-25.43704028,-15.85482998,-18.89755496,-15.88352908,-17.145777,-18.14283617,-12.3127245,-14.66144211,-15.27883056,-14.52635897,-12.62928356,-12.66172377,-16.49632948,0.251336902,0.252583981,0.168739855,0.228745595,0.27301687,0.243581712,0.287072241,0.33609429,0.267579347,0.298190892,0.035536803,0.242969632,0.140057161,-0.0067908,-0.015486599,-0.006685433,0.067963131,0.022689244,-0.001711962,0.015969766,0.142291069,0.287782043,-0.035063308,-0.038686857,0.074090309,0.481585592,0.255532146,-0.019513177,0.337587357,0.002742002,0.488969803,0.018347925,-0.007178355,0.378107458,0.153562307,-0.000158153,-0.007227488,Medium,2,Medium,2,1,False
19.49321,83.06969,36,Rice,-7.123232684,-11.2701429,-9.278886965,-10.75973605,-10.61815975,-8.426962759,-12.11896612,-13.08044152,-9.011596179,-12.19750386,-8.635088473,-7.236097407,-9.469804701,-5.366268076,-1.414175564,-13.43187598,-16.61818516,-18.29503674,-25.67939638,-17.31964613,-22.77711264,-22.17099621,-20.47587263,-17.97333913,-18.99296634,-17.72810805,-18.26968195,-18.13038175,-16.93825474,-18.12230369,0.181599721,0.163216561,0.184,0.155329943,0.18593955,0.143986821,0.166828632,0.161635458,0.171830982,0.167713866,0.041831098,0.126258716,0.100942127,-0.01087652,-0.016817018,0.000422476,0.079457581,0.06816116,-0.03862593,0.041033436,0.030921053,0.205298007,-0.038489092,-0.046997827,-0.013048797,0.279788166,0.18863906,-0.026374022,0.050909758,-0.005544432,0.178956091,-0.015532941,-0.009110508,0.026182374,0.301820517,-0.00111839,0.497623891,Short,1,Medium,2,1,False
19.50678,83.075,36,Rice,-11.40137452,-9.576957647,-9.88406137,-11.22750492,-10.69875527,-9.855810228,-7.347693224,-8.813140596,-8.454766255,-9.07572023,-9.419051175,-10.10023839,-8.234716434,-10.55259393,-10.26165141,-14.70762879,-16.55961795,-16.12633589,-14.2362229,-14.13556802,-15.85417722,-16.1316074,-17.79997727,-15.82148299,-15.72129713,-12.31478342,-13.29178225,-14.04958251,-12.13256903,-14.81094518,0.262714624,0.28434065,0.223759159,0.292035401,0.263487101,0.320050597,0.311967283,0.387302667,0.419573307,0.522988498,0.040883318,0.364896059,0.331927955,-0.008840865,-0.013113271,-0.000429422,0.164039493,0.472720027,-0.010240145,0.006058956,0.029603383,0.058530312,-0.043648046,-0.047559593,-0.013664936,0.152831659,0.188744366,-0.021349374,0.504563212,-0.008248423,0.053422961,-0.003125362,-0.005202475,0.068083137,0.406716406,-0.001515808,0.018750375,Short,1,Medium,2,1,False
19.56567,83.52428,36,Rice,-13.48544288,-15.82793476,-16.17817744,-11.05465327,-9.777593844,-9.613019169,-10.02609552,-5.84963252,-6.17837849,-11.29378648,-9.324341063,-15.91065958,-5.838718486,-8.067100692,-5.271294889,-24.20342119,-23.62226305,-21.12487019,-21.07527163,-19.69642716,-13.1491911,-17.61336074,-16.16946641,-15.68183307,-16.00361696,-14.94989868,-26.6505215,-21.67998569,-15.40825538,-13.19669294,0.15939495,0.169955164,0.053298809,0.172486871,0.105649099,0.169585288,0.171460986,0.206617787,0.287692636,0.346699655,0.180972531,0.20602864,0.13097921,0.165824711,-0.005545881,0.040100735,0.111969136,0.3479352,0.267701507,0.235714361,0.023277905,0.173805833,0.000695136,0.058795642,-0.025566194,0.112628654,0.32278645,0.080980763,0.155151457,0.195553675,0.174335971,0.116195388,0.030395476,0.167471096,0.193017259,0.171710581,0.416014433,Short,1,Medium,2,1,False
